#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.594437   -0.594437           0
           2   -0.597432   -0.595934  0.00105915
           3    -0.59659   -0.596153 0.000728279
           4   -0.595757   -0.596054 0.000552897
           5   -0.594597   -0.595763 0.000513339
           6   -0.596415   -0.595871 0.000439165
           7   -0.598694   -0.596275 0.000530118
           8   -0.596722    -0.59633 0.000466794
           9   -0.594402   -0.596116 0.000461516
          10   -0.595036   -0.596008 0.000427819
          11   -0.599276   -0.596305 0.000481158
          12   -0.596914   -0.596356 0.000443725
          13   -0.596525   -0.596369 0.000409784
          14   -0.597017   -0.596415 0.000383122
          15    -0.59317   -0.596199 0.000414204
          16   -0.598012   -0.596312 0.000403524
          17   -0.596776    -0.59634 0.000380709
          18   -0.597031   -0.596378 0.000361491
          19   -0.595049   -0.596308  0.00034917
          20   -0.597948    -0.59639 0.000341201
