#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.048626    0.048626           0
           2    0.051812    0.050219  0.00112642
           3    0.065088   0.0551753  0.00411591
           4    0.061842    0.056842  0.00340771
           5    0.048274   0.0551284  0.00312748
           6    0.048374   0.0540027  0.00280152
           7     0.05568   0.0542423  0.00241153
           8      0.0601   0.0549745  0.00221847
           9    0.066678   0.0562749  0.00232202
          10    0.050198   0.0556672  0.00216788
          11    0.061818   0.0562264  0.00204164
          12    0.055086   0.0561313  0.00187371
          13    0.058666   0.0563263   0.0017397
          14    0.059272   0.0565367  0.00162811
          15    0.048876    0.056026  0.00159766
          16    0.041612   0.0551251  0.00173329
          17    0.035212   0.0539538  0.00198812
          18    0.067948   0.0547312  0.00202398
          19    0.053432   0.0546628  0.00191861
          20    0.052784   0.0545689  0.00182498
