#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.473766    0.473766           0
           2    0.383858    0.428812   0.0317872
           3    0.463059    0.440228   0.0231508
           4    0.434183    0.438716   0.0174123
           5    0.394005    0.429774   0.0160628
           6    0.503885    0.442126   0.0175019
           7    0.361825    0.430654   0.0183806
           8    0.414355    0.428617   0.0161955
           9    0.450373    0.431034   0.0145753
          10    0.452727    0.433204   0.0132782
          11    0.366759    0.427163   0.0133747
          12    0.465427    0.430352   0.0126345
          13    0.403353    0.428275   0.0118321
          14     0.44413    0.429408    0.011041
          15    0.353777    0.424365   0.0113982
          16    0.445174    0.425666   0.0107598
          17    0.409301    0.424703   0.0101698
          18    0.445224    0.425843  0.00966849
          19    0.428609    0.425989  0.00916072
          20    0.437234    0.426551  0.00871992
