#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.978475   -0.978475           0
           2    -0.98574   -0.982108  0.00256866
           3   -0.977216   -0.980477  0.00216912
           4   -0.974479   -0.978978  0.00208165
           5   -0.983204   -0.979823  0.00182889
           6   -0.971617   -0.978455  0.00197013
           7   -0.988235   -0.979852  0.00212711
           8   -0.981168   -0.980017  0.00186756
           9   -0.978752   -0.979876  0.00166533
          10   -0.971642   -0.979053  0.00169016
          11   -0.987179   -0.979791  0.00169028
          12   -0.978068   -0.979648  0.00155552
          13   -0.979569   -0.979642  0.00143587
          14   -0.977794    -0.97951  0.00133936
          15   -0.988225   -0.980091   0.0013703
          16    -0.97677   -0.979883  0.00130028
          17   -0.982902   -0.980061  0.00123585
          18   -0.982069   -0.980172  0.00117222
          19   -0.979293   -0.980126  0.00111144
          20   -0.980632   -0.980151  0.00105616
