#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.505208    0.505208           0
           2     0.49247    0.498839  0.00450375
           3    0.510905    0.502861  0.00444965
           4    0.504201    0.503196  0.00334982
           5    0.501577    0.502872  0.00269546
           6    0.495321    0.501614    0.002523
           7    0.515279    0.503566  0.00281838
           8      0.4777    0.500333   0.0039024
           9    0.486684    0.498816  0.00375192
          10    0.495784    0.498513  0.00338896
          11    0.477107    0.496567  0.00359644
          12    0.491183    0.496118   0.0033246
          13    0.461234    0.493435   0.0040081
          14    0.490548    0.493229  0.00372711
          15    0.476767    0.492131  0.00363662
          16    0.509581    0.493222  0.00356911
          17    0.514934    0.494499   0.0035804
          18    0.495795    0.494571  0.00338222
          19    0.491772    0.494424  0.00320741
          20     0.52156    0.495781  0.00332164
