#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.269952    0.269952           0
           2    0.266358    0.268155  0.00127067
           3    0.349452    0.295254   0.0221425
           4      0.2965    0.295566    0.016609
           5    0.261458    0.288744   0.0146211
           6    0.283222    0.287824   0.0122132
           7    0.358692    0.297948   0.0140514
           8    0.306262    0.298987   0.0123334
           9    0.350332    0.304692   0.0122114
          10    0.278164    0.302039   0.0112747
          11     0.24109    0.296498   0.0115311
          12     0.28482    0.295525   0.0106112
          13    0.297364    0.295667  0.00979589
          14     0.24954    0.292372  0.00963434
          15    0.309258    0.293498  0.00905758
          16    0.317806    0.295017  0.00861796
          17    0.319798    0.296475  0.00823338
          18    0.318138    0.297678  0.00786344
          19    0.320118    0.298859  0.00753775
          20    0.334794    0.300656  0.00737189
