#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.691156   -0.691156           0
           2   -0.690944    -0.69105 7.49533e-05
           3   -0.688068   -0.690056 0.000813134
           4   -0.689404   -0.689893 0.000625975
           5   -0.689208   -0.689756 0.000515554
           6   -0.690492   -0.689879 0.000443982
           7   -0.689884   -0.689879 0.000380556
           8   -0.690716   -0.689984 0.000347057
           9    -0.68938   -0.689917 0.000314917
          10   -0.688364   -0.689762 0.000319426
          11   -0.691684   -0.689936 0.000334799
          12   -0.689664   -0.689914 0.000307668
          13   -0.691628   -0.690046 0.000310981
          14   -0.691896   -0.690178  0.00031561
          15   -0.687968    -0.69003 0.000327148
          16   -0.691352   -0.690113 0.000316957
          17   -0.691976   -0.690223 0.000316692
          18   -0.691912   -0.690316 0.000312696
          19   -0.687996   -0.690194 0.000319198
          20   -0.690064   -0.690188 0.000303305
