#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.954901   -0.954901           0
           2   -0.944194   -0.949547  0.00378533
           3   -0.944047   -0.947714   0.0029341
           4   -0.951979    -0.94878  0.00238644
           5    -0.94674   -0.948372  0.00194371
           6   -0.945126   -0.947831  0.00169338
           7   -0.947485   -0.947782  0.00145219
           8   -0.944208   -0.947335  0.00133761
           9   -0.941441    -0.94668  0.00133975
          10   -0.942133   -0.946225  0.00128062
          11   -0.947632   -0.946353  0.00117056
          12   -0.949052   -0.946578  0.00109441
          13   -0.948124   -0.946697  0.00101666
          14   -0.954336   -0.947243   0.0010806
          15   -0.948071   -0.947298  0.00100997
          16   -0.952047   -0.947595 0.000989495
          17   -0.950873   -0.947788 0.000949898
          18   -0.947842   -0.947791 0.000897131
          19   -0.954649   -0.948152 0.000919673
          20   -0.953181   -0.948403 0.000907423
