#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.656026    0.656026           0
           2      0.5135    0.584763   0.0503906
           3     0.53797    0.569165   0.0359267
           4    0.574134    0.570407   0.0269665
           5    0.478412    0.552008   0.0271335
           6    0.590302    0.558391   0.0233498
           7    0.614866    0.566459   0.0213625
           8    0.533202    0.562301   0.0190924
           9    0.528448     0.55854   0.0173376
          10    0.507646    0.553451   0.0163337
          11    0.599786    0.557663   0.0153824
          12    0.584806    0.559925   0.0142659
          13    0.582776    0.561683   0.0132764
          14     0.67302    0.569635   0.0145158
          15    0.547744    0.568176   0.0136212
          16     0.62733    0.571873   0.0132622
          17    0.636466    0.575673    0.013015
          18    0.595886    0.576796   0.0123403
          19    0.681056    0.582283    0.012853
          20    0.658664    0.586102   0.0127652
