#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.006598   -0.006598           0
           2    0.007914    0.000658  0.00513077
           3    0.009298    0.003538  0.00415084
           4    0.007852   0.0046165  0.00325023
           5   -0.003788   0.0029356  0.00300354
           6   -0.007958     0.00112  0.00300196
           7    0.000792  0.00107314  0.00257348
           8     0.01119  0.00233775   0.0025436
           9    0.011208  0.00332333  0.00244448
          10   -0.005056   0.0024854  0.00233924
          11    0.005826  0.00278909   0.0021462
          12   -0.006406  0.00202283  0.00209969
          13    0.000674  0.00191908  0.00194074
          14   -0.000394  0.00175386  0.00180913
          15   -0.000394  0.00161067  0.00169418
          16    -0.01261 0.000721875  0.00180645
          17   -0.014984   -0.000202  0.00192197
          18    0.014816 0.000632333  0.00198806
          19   -0.002428 0.000471263  0.00188994
          20    -0.00872    1.17e-05  0.00185047
