#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.324495    0.324495           0
           2    0.321484     0.32299  0.00106463
           3    0.336283    0.327421  0.00368688
           4    0.329818     0.32802  0.00281344
           5    0.320812    0.326578  0.00259398
           6    0.327251     0.32669  0.00216407
           7     0.31618    0.325189  0.00231803
           8    0.321273    0.324699  0.00207931
           9    0.328659    0.325139  0.00189425
          10    0.326818    0.325307  0.00171225
          11     0.32372    0.325163  0.00156266
          12    0.325277    0.325173  0.00143247
          13    0.326105    0.325244  0.00132407
          14    0.323204    0.325099  0.00123749
          15    0.321257    0.324842  0.00118119
          16    0.331327    0.325248  0.00117484
          17    0.322784    0.325103  0.00111464
          18     0.32967    0.325357   0.0010812
          19    0.313844    0.324751  0.00118195
          20    0.330157    0.325021  0.00115335
