#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.55539     1.55539           0
           2     1.61814     1.58676   0.0221826
           3     1.58914     1.58756   0.0148025
           4     1.62686     1.59738   0.0139887
           5     1.59061     1.59603   0.0112564
           6     1.53736     1.58625   0.0129482
           7     1.58186     1.58562   0.0111136
           8     1.55053     1.58124   0.0105547
           9     1.62151     1.58571   0.0102871
          10     1.57444     1.58458  0.00931997
          11     1.59308     1.58536  0.00850465
          12     1.57175     1.58422  0.00787118
          13     1.65379     1.58957  0.00890085
          14     1.56795     1.58803  0.00839805
          15     1.59103     1.58823  0.00784056
          16     1.57897     1.58765  0.00737183
          17     1.58167      1.5873  0.00694658
          18     1.63553     1.58998  0.00705848
          19     1.57351     1.58911  0.00674001
          20     1.62109     1.59071  0.00658998
