#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.221113    0.221113           0
           2    0.219684    0.220399 0.000505171
           3    0.222862     0.22122 0.000750311
           4    0.223177    0.221709 0.000704425
           5    0.222066    0.221781 0.000567149
           6    0.219839    0.221457 0.000557368
           7    0.222099    0.221549 0.000485235
           8    0.218801    0.221205 0.000532418
           9    0.217969    0.220846 0.000582159
          10    0.220842    0.220845 0.000523943
          11     0.22105    0.220864 0.000476642
          12    0.220089    0.220799 0.000441272
          13    0.223646    0.221018  0.00045844
          14    0.222951    0.221157 0.000446001
          15    0.218984    0.221012 0.000439146
          16    0.221108    0.221018  0.00041174
          17    0.222322    0.221094 0.000394602
          18     0.21856    0.220954 0.000397013
          19    0.219701    0.220888 0.000381553
          20    0.220212    0.220854 0.000363967
