#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.16       -0.16           0
           2        0.08       -0.04   0.0848528
           3        0.04  -0.0133333   0.0606141
           4         0.2        0.04   0.0648074
           5         0.2       0.072   0.0592216
           6           0        0.06   0.0505525
           7        0.04   0.0571429   0.0434114
           8       -0.08        0.04   0.0412311
           9        -0.2   0.0133333   0.0444444
          10        -0.2      -0.008   0.0448286
          11       -0.32  -0.0363636     0.04891
          12       -0.28  -0.0566667   0.0488668
          13        -0.2  -0.0676923    0.046335
          14       -0.08  -0.0685714   0.0430337
          15           0      -0.064   0.0404068
          16       -0.12     -0.0675   0.0380327
          17       -0.32  -0.0823529   0.0385869
          18        -0.2  -0.0888889   0.0369926
          19       -0.12  -0.0905263   0.0350818
          20       -0.04      -0.088   0.0334186
          21           0  -0.0838095   0.0320889
          22        0.12  -0.0745455   0.0319396
          23       -0.08  -0.0747826   0.0305518
          24        -0.2       -0.08   0.0297209
          25       -0.28      -0.088   0.0295892
          26       -0.16  -0.0907692   0.0285804
          27       -0.24  -0.0962963   0.0280512
          28        -0.4   -0.107143   0.0290709
          29       -0.04   -0.104828   0.0281605
          30       -0.36   -0.113333   0.0284774
          31       -0.32       -0.12   0.0283284
          32       -0.28      -0.125   0.0278809
          33       -0.36   -0.132121   0.0279306
          34       -0.32   -0.137647   0.0276504
          35        -0.4   -0.145143   0.0278579
          36       -0.16   -0.145556   0.0270871
          37       -0.48   -0.154595   0.0278223
          38       -0.64   -0.167368    0.029879
          39        -0.4   -0.173333   0.0297023
          40       -0.56      -0.183   0.0304922
          41       -0.48   -0.190244   0.0305969
          42       -0.44    -0.19619   0.0304407
          43       -0.16   -0.195349   0.0297444
          44       -0.48   -0.201818   0.0297637
          45       -0.44   -0.207111   0.0295691
          46        -0.4   -0.211304   0.0292221
          47       -0.44    -0.21617   0.0290027
          48       -0.28     -0.2175   0.0284289
          49       -0.44   -0.222041    0.028209
          50       -0.48     -0.2272   0.0281127
          51       -0.28   -0.228235   0.0275805
          52        -0.6   -0.235385   0.0279614
          53       -0.48       -0.24   0.0278121
          54        -0.6   -0.246667   0.0280847
          55       -0.68   -0.254545   0.0286579
          56       -0.48   -0.258571   0.0284276
          57       -0.28   -0.258947   0.0279313
          58       -0.12   -0.256552   0.0275523
          59       -0.16   -0.254915   0.0271339
