#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.752941    0.752941           0
           2    0.752941    0.752941           0
           3     2.30588     1.27059    0.422657
           4     1.69412     1.37647    0.329989
           5     2.30588     1.56235    0.311983
           6    0.423529     1.37255    0.312432
           7    0.752941     1.28403    0.280057
           8   0.0470588     1.12941     0.28455
           9     3.01176     1.33856    0.320716
          10     3.01176     1.50588    0.329412
          11     2.30588     1.57861    0.307389
          12    0.188235     1.46275    0.302823
          13           0     1.35023    0.299705
          14           0     1.25378    0.293405
          15   0.0470588     1.17333     0.28466
          16     3.81176     1.33824    0.310986
          17     1.69412     1.35917    0.293396
          18     4.70588      1.5451    0.330804
          19     1.69412     1.55294    0.313486
          20     5.69412        1.76    0.359752
          21     2.30588     1.78599    0.343559
          22     3.01176     1.84171     0.33243
          23     2.30588     1.86189    0.318589
          24     1.17647     1.83333    0.306591
          25     1.17647     1.80706    0.295451
          26     3.81176     1.88416    0.293977
          27     2.30588     1.89978    0.283503
          28           0     1.83193     0.28138
          29     1.17647     1.80933    0.272584
          30     1.17647     1.78824    0.264313
          31    0.752941     1.75484    0.257888
          32     2.30588     1.77206    0.250403
          33    0.752941     1.74118    0.244712
          34    0.752941     1.71211    0.239234
          35   0.0470588     1.66454    0.237082
          36   0.0470588     1.61961    0.234715
          37    0.423529     1.58728    0.230587
          38   0.0470588     1.54675    0.228053
          39    0.188235     1.51192     0.22485
          40    0.188235     1.47882    0.221651
          41   0.0470588      1.4439    0.218978
          42     2.30588     1.46443    0.214724
          43    0.752941     1.44788    0.210367
          44   0.0470588     1.41604    0.207981
          45   0.0470588     1.38562    0.205572
          46   0.0470588     1.35652    0.203152
          47   0.0470588     1.32866    0.200731
          48    0.188235      1.3049    0.197951
          49    0.188235     1.28211    0.195218
          50   0.0470588     1.25741     0.19287
          51   0.0470588     1.23368    0.190543
          52    0.752941     1.22443    0.187103
          53     1.69412      1.2333    0.183782
          54    0.423529      1.2183     0.18099
