#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2        0.16        0.16           0
           3       -0.28   0.0133333    0.119753
           4       -0.24       -0.05    0.105238
           5       -0.28      -0.096   0.0937059
           6       -0.12        -0.1   0.0781736
           7       -0.16   -0.108571   0.0674742
           8        0.04       -0.09   0.0615427
           9        0.32  -0.0444444   0.0695508
          10        0.32      -0.008   0.0715094
          11        0.28   0.0181818   0.0696368
          12       -0.08        0.01   0.0643126
          13           0  0.00923077   0.0593701
          14           0  0.00857143    0.055133
          15        0.04   0.0106667   0.0514973
          16        0.36      0.0325   0.0527042
          17        0.24   0.0447059   0.0509978
          18         0.4   0.0644444   0.0518439
          19        0.24   0.0736842   0.0499319
          20        0.44       0.092   0.0506833
          21        0.28    0.100952   0.0490541
          22        0.32    0.110909   0.0478242
          23        0.28    0.118261   0.0463065
          24         0.2    0.121667   0.0445021
          25         0.2      0.1248   0.0428322
          26        0.36    0.133846   0.0421293
          27        0.28    0.139259   0.0409152
          28           0    0.134286   0.0397551
          29         0.2    0.136552   0.0384487
          30         0.2    0.138667   0.0372252
          31        0.16    0.139355   0.0360308
          32        0.28     0.14375   0.0351719
          33        0.16    0.144242   0.0341095
          34        0.16    0.144706   0.0331094
          35        0.04    0.141714   0.0322983
          36        0.04    0.138889   0.0315245
          37        0.12    0.138378   0.0306766
          38       -0.04    0.133684   0.0302263
          39       -0.08    0.128205   0.0299438
          40       -0.08       0.123   0.0296441
          41        0.04    0.120976   0.0289902
          42        0.28    0.124762   0.0285461
          43        0.16    0.125581    0.027894
          44        0.04    0.123636   0.0273278
          45        0.04    0.121778   0.0267836
          46        0.04        0.12   0.0262603
          47       -0.04    0.116596   0.0259213
          48       -0.08      0.1125   0.0257028
          49       -0.08    0.108571   0.0254767
          50       -0.04      0.1056   0.0251399
          51        0.04    0.104314   0.0246798
          52        0.16    0.105385   0.0242284
          53        0.24    0.107925    0.023904
          54        0.12    0.108148   0.0234624
          55        0.28    0.111273    0.023243
          56        0.32       0.115   0.0231248
          57        0.36    0.119298   0.0231151
          58        0.36    0.123448   0.0230861
          59         0.4    0.128136   0.0231658
          60        0.32    0.131333   0.0229994
          61        0.24    0.133115   0.0226912
          62        0.08    0.132258   0.0223414
          63        0.04    0.130794   0.0220347
          64        -0.2    0.125625   0.0222884
          65       -0.12    0.121846   0.0222635
          66        0.16    0.122424   0.0219337
          67        0.16    0.122985   0.0216135
          68         0.2    0.124118   0.0213253
          69        0.32    0.126957   0.0212043
          70        0.24    0.128571   0.0209628
          71        0.24    0.130141   0.0207262
          72        0.12        0.13   0.0204389
          73           0    0.128219   0.0202363
          74        0.04    0.127027   0.0199979
          75         0.2       0.128   0.0197549
          76        0.04    0.126842   0.0195289
          77        0.04    0.125714   0.0193078
          78           0    0.124103   0.0191274
          79       -0.08    0.121519    0.019059
          80        0.32       0.124   0.0189816
          81        0.64     0.13037   0.0197874
          82         0.4    0.133659   0.0198174
          83         0.4    0.136867   0.0198367
          84        0.44    0.140476   0.0199261
          85         0.2    0.141176    0.019704
          86        0.12     0.14093   0.0194764
          87       -0.12    0.137931   0.0194821
          88       -0.16    0.134545   0.0195527
          89       -0.32    0.129438   0.0199889
          90        -0.4    0.123556   0.0206142
          91       -0.44    0.117363   0.0212976
          92        -0.2    0.113913   0.0213437
          93           0    0.112688   0.0211493
          94        0.08     0.11234   0.0209271
          95        -0.2    0.109053   0.0209635
          96       -0.32    0.104583   0.0212162
          97        -0.2    0.101443   0.0212286
          98       -0.32   0.0971429   0.0214431
          99       -0.24   0.0937374   0.0214953
         100       -0.16      0.0912   0.0214295
         101       -0.08    0.089505   0.0212843
         102       -0.08   0.0878431   0.0211404
         103       -0.36   0.0834951   0.0213776
         104        0.04   0.0830769   0.0211762
         105       -0.08   0.0815238   0.0210314
         106        0.08   0.0815094    0.020833
         107        0.12   0.0818692   0.0206414
         108           0   0.0811111   0.0204642
         109        0.16   0.0818349   0.0202892
         110        0.16   0.0825455   0.0201172
         111           0   0.0818018   0.0199497
         112        0.12   0.0821429   0.0197745
         113        0.32   0.0842478   0.0197112
         114        0.36   0.0866667   0.0196862
         115        0.56   0.0907826   0.0199406
         116         0.4   0.0934483   0.0199461
         117        0.36   0.0957265   0.0199053
         118        0.44   0.0986441   0.0199493
         119        0.24   0.0998319    0.019817
         120        0.24       0.101   0.0196862
         121        0.28    0.102479    0.019579
         122        0.24    0.103607    0.019451
         123       -0.04    0.102439   0.0193278
         124       -0.36   0.0987097   0.0195284
         125        -0.2     0.09632   0.0195179
         126       -0.16   0.0942857   0.0194687
         127        0.12   0.0944882   0.0193165
         128       -0.04   0.0934375   0.0191941
         129       -0.12   0.0917829   0.0191165
         130        -0.4       0.088   0.0193401
         131        -0.4   0.0842748    0.019548
         132       -0.16   0.0824242   0.0194873
         133       -0.12   0.0809023   0.0194001
         134         0.2    0.081791   0.0192757
         135        0.16   0.0823704   0.0191416
         136        0.24   0.0835294   0.0190359
         137        0.28   0.0849635   0.0189509
         138        0.28   0.0863768   0.0188662
         139        0.44   0.0889209   0.0189012
         140        0.28   0.0902857   0.0188154
