#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.57338    -0.57338           0
           2   -0.577182   -0.575281  0.00134435
           3   -0.574424   -0.574995 0.000926066
           4   -0.575537   -0.575131 0.000704361
           5   -0.576178    -0.57534 0.000593796
           6   -0.575319   -0.575337  0.00049484
           7   -0.576142   -0.575452 0.000437335
           8   -0.573961   -0.575265 0.000420474
           9   -0.576719   -0.575427 0.000403593
          10   -0.575494   -0.575434  0.00036329
          11   -0.575953   -0.575481 0.000333321
          12   -0.576412   -0.575559 0.000314447
          13   -0.577143    -0.57568 0.000312988
          14   -0.576721   -0.575755 0.000299328
          15   -0.574629    -0.57568 0.000288625
          16   -0.577123    -0.57577 0.000284335
          17   -0.575705   -0.575766 0.000267635
          18   -0.576908   -0.575829 0.000260172
          19   -0.575585   -0.575817 0.000246797
          20   -0.577359   -0.575894 0.000246214
