#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.16        0.16           0
           2        0.32        0.24   0.0565685
           3        -0.2   0.0933333    0.125551
           4       -0.08        0.05    0.101366
           5       -0.24      -0.008   0.0962663
           6           0 -0.00666667   0.0802311
           7       -0.04  -0.0114286   0.0689107
           8        0.08           0   0.0612372
           9        0.36        0.04   0.0662207
          10        0.32       0.068   0.0652503
          11        0.32   0.0909091   0.0632123
          12       -0.08   0.0766667   0.0595275
          13           0   0.0707692   0.0552398
          14           0   0.0657143   0.0515249
          15        0.04       0.064   0.0481184
          16        0.36      0.0825   0.0485372
          17        0.24   0.0917647   0.0465579
          18         0.4    0.108889   0.0470152
          19        0.24    0.115789   0.0450442
          20        0.44       0.132   0.0456158
          21         0.2    0.135238   0.0435584
          22        0.16    0.136364    0.041593
          23        0.16    0.137391   0.0397973
          24        0.08       0.135   0.0382109
          25        0.04      0.1312   0.0368709
          26        0.24    0.135385   0.0356895
          27        0.24    0.139259   0.0345773
          28        0.04    0.135714   0.0335236
          29         0.2    0.137931   0.0324409
          30        0.16    0.138667   0.0313678
          31        0.04    0.135484    0.030517
          32         0.2      0.1375   0.0296299
          33        0.04    0.134545   0.0288789
          34        0.04    0.131765   0.0281631
          35       -0.04    0.126857   0.0277827
          36        0.04    0.124444   0.0271156
          37        0.04    0.122162   0.0264786
          38       -0.28    0.111579   0.0278165
          39       -0.24    0.102564   0.0285266
          40        -0.2       0.095   0.0287989
          41        0.04   0.0936585   0.0281277
          42        0.28   0.0980952   0.0278057
          43        0.16   0.0995349   0.0271963
          44        0.04   0.0981818   0.0266118
          45        0.12   0.0986667   0.0260249
          46        0.04   0.0973913   0.0254903
          47       -0.04   0.0944681   0.0251151
          48           0      0.0925   0.0246688
          49       -0.12   0.0881633   0.0245436
          50       -0.12       0.084   0.0244033
          51        -0.2   0.0784314   0.0245519
          52       -0.12   0.0746154   0.0243745
          53        0.12   0.0754717   0.0239297
          54       -0.04   0.0733333   0.0235819
          55        0.12   0.0741818   0.0231684
          56        0.16   0.0757143   0.0228053
          57        0.24   0.0785965   0.0225866
          58         0.2   0.0806897   0.0222939
          59        0.24   0.0833898    0.022079
          60        0.24       0.086   0.0218647
          61           0   0.0845902   0.0215517
          62       -0.12   0.0812903   0.0214552
          63       -0.12   0.0780952   0.0213513
          64       -0.28      0.0725   0.0217384
          65       -0.16   0.0689231   0.0216963
          66        0.08   0.0690909   0.0213682
          67        0.04   0.0686567   0.0210537
          68           0   0.0676471   0.0207682
          69        0.08   0.0678261    0.020468
          70        0.04   0.0674286   0.0201795
          71           0   0.0664789   0.0199176
          72       -0.16   0.0633333   0.0198878
          73           0   0.0624658   0.0196343
          74       -0.04   0.0610811   0.0194177
          75        0.08   0.0613333   0.0191605
          76       -0.08   0.0594737   0.0189984
          77       -0.04   0.0581818   0.0187955
          78       -0.12   0.0558974   0.0186928
          79       -0.36   0.0506329   0.0191832
          80        0.08       0.051    0.018947
          81        0.52   0.0567901   0.0195778
          82        0.32        0.06   0.0196004
          83         0.2   0.0616867   0.0194367
          84        0.16   0.0628571   0.0192405
          85        0.12   0.0635294   0.0190259
          86        0.24   0.0655814    0.018915
          87        0.08   0.0657471   0.0186983
          88         0.2   0.0672727    0.018548
          89         0.2    0.068764   0.0183994
          90        0.16   0.0697778   0.0182229
          91       -0.08   0.0681319   0.0180968
          92       -0.04   0.0669565   0.0179382
          93        0.08   0.0670968   0.0177459
          94         0.2   0.0685106   0.0176133
          95        0.12   0.0690526   0.0174363
          96       -0.04   0.0679167   0.0172916
          97        0.12   0.0684536   0.0171217
          98       -0.04   0.0673469   0.0169827
          99           0   0.0666667   0.0168248
         100           0       0.066   0.0166697
         101        0.04   0.0657426   0.0165067
         102        0.04   0.0654902   0.0163468
         103        -0.2   0.0629126     0.01639
         104        0.16   0.0638462    0.016259
         105        0.04    0.063619   0.0161057
         106        0.16   0.0645283   0.0159794
         107        0.28   0.0665421   0.0159565
         108        0.16   0.0674074   0.0158322
         109        0.36   0.0700917   0.0159129
         110        0.48   0.0738182   0.0161987
         111        0.24   0.0753153   0.0161218
         112         0.4   0.0782143   0.0162364
         113        0.44   0.0814159   0.0164053
         114        0.52   0.0852632   0.0167064
         115        0.68   0.0904348   0.0173431
         116        0.48   0.0937931   0.0175158
         117        0.44   0.0967521   0.0176142
         118        0.52    0.100339   0.0178264
         119        0.28    0.101849   0.0177404
         120        0.28    0.103333   0.0176546
         121        0.36    0.105455   0.0176357
         122        0.28    0.106885   0.0175491
         123        0.08    0.106667   0.0174077
         124        -0.2    0.104194   0.0174422
         125        0.04     0.10368   0.0173102
         126       -0.08    0.102222   0.0172341
         127        0.16    0.102677   0.0171044
         128        0.04    0.102188   0.0169777
         129        0.04    0.101705    0.016853
         130       -0.12         0.1   0.0168094
         131       -0.16   0.0980153   0.0167979
         132           0   0.0972727    0.016687
         133       -0.04   0.0962406   0.0165934
         134        0.32   0.0979104   0.0165534
         135         0.2   0.0986667    0.016448
         136        0.12   0.0988235   0.0163279
         137        0.12   0.0989781   0.0162094
         138        0.16   0.0994203    0.016098
         139        0.24    0.100432   0.0160139
         140        0.12    0.100571   0.0159001
         141        0.28    0.101844   0.0158382
         142        0.32     0.10338    0.015801
         143        0.28    0.104615   0.0157387
         144         0.2    0.105278   0.0156433
         145        0.08    0.105103   0.0155364
         146       -0.08    0.103836   0.0154817
         147        0.12    0.103946   0.0153767
         148           0    0.103243   0.0152889
         149       -0.16    0.101477    0.015288
         150       -0.08    0.100267   0.0152339
         151       -0.16    0.098543   0.0152302
         152       -0.04   0.0976316   0.0151572
         153       -0.04    0.096732   0.0150848
         154        0.16   0.0971429   0.0149925
         155           0   0.0965161   0.0149088
         156        0.04   0.0961538   0.0148177
         157           0   0.0955414   0.0147359
         158       -0.32   0.0929114   0.0148755
         159       -0.32   0.0903145   0.0150069
         160       -0.12       0.089   0.0149706
         161       -0.16   0.0874534   0.0149573
         162       -0.32   0.0849383   0.0150749
         163        -0.2   0.0831902   0.0150835
         164       -0.08   0.0821951   0.0150243
         165        0.04   0.0819394   0.0149354
         166           0   0.0814458   0.0148536
         167           0   0.0809581   0.0147726
         168       -0.16   0.0795238   0.0147542
         169       -0.04   0.0788166   0.0146838
         170       -0.12   0.0776471   0.0146439
         171        0.08   0.0776608   0.0145583
         172        0.04   0.0774419   0.0144753
         173       -0.12   0.0763006   0.0144366
         174       -0.16   0.0749425   0.0144173
         175        -0.2   0.0733714   0.0144203
         176        -0.2   0.0718182   0.0144218
         177       -0.16   0.0705085   0.0143996
         178       -0.16   0.0692135   0.0143769
         179       -0.04   0.0686034   0.0143095
         180       -0.24   0.0668889   0.0143323
         181       -0.08   0.0660773   0.0142761
         182       -0.32    0.063956   0.0143544
         183       -0.28   0.0620765   0.0143985
         184       -0.48   0.0591304   0.0146185
         185       -0.36   0.0568649    0.014714
         186       -0.32   0.0548387   0.0147737
         187       -0.12   0.0539037   0.0147243
         188        0.04   0.0538298   0.0146462
         189        0.08   0.0539683   0.0145693
         190       -0.04   0.0534737    0.014501
         191        0.04   0.0534031   0.0144253
         192       -0.04   0.0529167   0.0143584
         193       -0.04   0.0524352    0.014292
         194        -0.2    0.051134   0.0142775
         195        -0.2   0.0498462   0.0142622
         196       -0.16   0.0487755   0.0142296
         197       -0.08   0.0481218   0.0141724
         198       -0.04   0.0476768   0.0141078
         199       -0.04   0.0472362   0.0140437
         200           0       0.047   0.0139755
         201       -0.08   0.0463682   0.0139203
         202           0   0.0461386   0.0138532
         203       -0.08   0.0455172   0.0137989
         204        -0.2   0.0443137   0.0137837
         205        0.12   0.0446829   0.0137214
         206       -0.12   0.0438835    0.013678
         207       -0.08    0.043285    0.013625
         208       -0.08   0.0426923   0.0135724
         209       -0.28   0.0411483    0.013595
         210       -0.32   0.0394286   0.0136386
         211       -0.56   0.0365877   0.0138667
         212       -0.32   0.0349057   0.0139029
         213       -0.12   0.0341784   0.0138567
         214       -0.12   0.0334579   0.0138106
         215        -0.4   0.0314419   0.0138928
         216        -0.4   0.0294444   0.0139713
         217       -0.36   0.0276498   0.0140217
         218       -0.04   0.0273394   0.0139608
         219       -0.08   0.0268493   0.0139057
         220       -0.04   0.0265455   0.0138458
         221         0.2   0.0273303   0.0138054
         222           0   0.0272072   0.0137437
         223        0.04   0.0272646   0.0136822
         224        0.28   0.0283929   0.0136676
         225        0.12      0.0288   0.0136129
         226       -0.04   0.0284956   0.0135561
         227        0.04   0.0285463   0.0134964
         228        0.04   0.0285965   0.0134373
         229       -0.12   0.0279476   0.0133943
         230       -0.08   0.0274783   0.0133443
         231           0   0.0273593   0.0132871
         232        0.12   0.0277586   0.0132358
         233        0.36   0.0291845   0.0132556
         234        0.36   0.0305983   0.0132741
         235        0.16   0.0311489    0.013229
         236       -0.04   0.0308475   0.0131764
         237        -0.2   0.0298734   0.0131568
