#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.01683     0.01683           0
           2     0.00268    0.009755  0.00500278
           3     0.00088  0.00679667    0.004118
           4   -0.006462    0.003482  0.00421653
           5   -0.008014   0.0011828  0.00395066
           6    0.002498    0.001402  0.00329829
           7   -0.009928-0.000216571  0.00319969
           8   -0.000954 -0.00030875  0.00280106
           9    0.001272-0.000133111  0.00249533
          10    0.004362   0.0003164  0.00228593
          11    0.002096 0.000478182  0.00208383
          12    0.000512    0.000481  0.00191018
          13   -0.000368 0.000415692  0.00176436
          14    -0.00036 0.000360286  0.00163921
          15   -0.002952 0.000139467  0.00154473
          16   -0.012788  -0.0006685  0.00164598
          17    0.000492-0.000600235  0.00155057
          18    -0.00365-0.000769667  0.00147365
          19    0.004052-0.000515895  0.00141778
          20     0.00567  -0.0002066  0.00138021
