#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61294    -0.61294           0
           2   -0.612808   -0.612874  4.6669e-05
           3   -0.611804   -0.612517 0.000292874
           4   -0.611528    -0.61227 0.000306804
           5   -0.613052   -0.612426 0.000282509
           6    -0.61298   -0.612519 0.000250038
           7   -0.613808   -0.612703 0.000273883
           8   -0.612412   -0.612667 0.000242048
           9    -0.61252    -0.61265 0.000215701
          10   -0.611284   -0.612514 0.000233422
          11   -0.612212   -0.612486 0.000213806
          12     -0.6124   -0.612479 0.000196109
          13   -0.616064   -0.612755 0.000320887
          14    -0.61376   -0.612827 0.000305894
          15   -0.610936   -0.612701 0.000310383
          16   -0.615628   -0.612884  0.00034067
          17     -0.6146   -0.612984  0.00033526
          18   -0.612248   -0.612944 0.000319122
          19   -0.614344   -0.613017 0.000310721
          20   -0.614788   -0.613106  0.00030754
