#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.318055    0.318055           0
           2    0.322329    0.320192  0.00151125
           3    0.316927    0.319104   0.0013434
           4    0.318112    0.318856  0.00103019
           5    0.315124    0.318109  0.00106065
           6    0.320886    0.318572 0.000979621
           7    0.316769    0.318315  0.00087289
           8    0.321841    0.318755 0.000867997
           9     0.31254    0.318065  0.00100957
          10    0.313527    0.317611  0.00100542
          11    0.315632    0.317431  0.00092997
          12    0.320812    0.317713 0.000894137
          13    0.310756    0.317178  0.00097241
          14     0.31375    0.316933 0.000933275
          15    0.319921    0.317132 0.000892057
          16    0.315263    0.317015 0.000843914
          17    0.324897    0.317479 0.000912784
          18    0.317691    0.317491  0.00086215
          19    0.323159    0.317789 0.000866862
          20     0.31838    0.317819 0.000824023
