#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.351269    0.351269           0
           2    0.465822    0.408545   0.0405007
           3    0.427368     0.41482   0.0274822
           4    0.419728    0.416047    0.020639
           5    0.445038    0.421845   0.0173065
           6    0.454371    0.427266   0.0152475
           7    0.420153     0.42625   0.0131031
           8    0.399525    0.422909   0.0118834
           9    0.432301    0.423953   0.0106087
          10    0.444231    0.425981  0.00973975
          11    0.379982    0.421799   0.0097106
          12    0.400397    0.420015  0.00906369
          13    0.454406    0.422661  0.00874402
          14       0.383    0.419828  0.00856606
          15     0.48432    0.424127  0.00900961
          16    0.374649    0.421035  0.00896151
          17    0.410099    0.420392  0.00845742
          18    0.451678     0.42213  0.00816421
          19    0.354261    0.418558  0.00848002
          20    0.440164    0.419638  0.00812454
