#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.76       -0.76           0
           2       -0.76       -0.76           0
           3       -0.76       -0.76           0
           4       -0.76       -0.76           0
           5       -0.76       -0.76           0
           6       -0.76       -0.76           0
           7        -0.6   -0.737143   0.0211616
           8       -0.84       -0.75   0.0220794
           9       -0.84       -0.76   0.0217732
          10       -0.84      -0.768   0.0210143
          11       -0.76   -0.767273   0.0191165
          12       -0.76   -0.766667    0.017533
          13       -0.76   -0.766154   0.0161918
          14       -0.76   -0.765714   0.0150412
          15       -0.76   -0.765333   0.0140433
          16       -0.76      -0.765   0.0131696
          17       -0.68       -0.76   0.0133102
          18       -0.76       -0.76   0.0125708
          19       -0.68   -0.755789   0.0125946
          20       -0.76      -0.756   0.0119666
          21       -0.68   -0.752381   0.0119315
          22       -0.68   -0.749091   0.0118341
          23       -0.68   -0.746087   0.0116946
          24       -0.76   -0.746667   0.0112217
          25       -0.68      -0.744   0.0110851
          26       -0.68   -0.741538   0.0109287
          27        -0.6   -0.736296   0.0117139
          28       -0.68   -0.734286   0.0114668
          29       -0.68   -0.732414   0.0112231
          30       -0.68   -0.730667   0.0109842
          31       -0.68   -0.729032   0.0107507
          32       -0.76       -0.73   0.0104583
          33       -0.76   -0.730909   0.0101808
          34       -0.84   -0.734118   0.0103746
          35       -0.84   -0.737143     0.01051
          36       -0.76   -0.737778   0.0102372
          37       -0.76   -0.738378  0.00997816
          38       -0.76   -0.738947  0.00973179
          39       -0.68   -0.737436  0.00959891
          40       -0.68      -0.736  0.00946573
          41       -0.76   -0.736585  0.00925294
          42       -0.84   -0.739048   0.0093545
          43       -0.84   -0.741395  0.00942696
          44       -0.84   -0.743636  0.00947534
          45       -0.92   -0.747556   0.0100427
          46       -0.84   -0.749565   0.0100234
          47       -0.84   -0.751489  0.00999311
          48       -0.84   -0.753333   0.0099536
          49       -0.84   -0.755102  0.00990636
          50       -0.92     -0.7584   0.0102425
          51       -0.92   -0.761569   0.0105204
          52       -0.76   -0.761538   0.0103181
          53       -0.84   -0.763019   0.0102291
          54       -0.84   -0.764444   0.0101385
          55       -0.76   -0.764364  0.00995449
          56       -0.84   -0.765714  0.00986793
          57       -0.84   -0.767018  0.00978049
          58       -0.76   -0.766897  0.00961261
          59       -0.84   -0.768136  0.00952921
          60       -0.84   -0.769333  0.00944536
          61       -0.76    -0.76918  0.00929176
          62       -0.68   -0.767742  0.00925255
          63        -0.6   -0.765079  0.00948105
          64       -0.44       -0.76   0.0106066
          65        -0.6   -0.757538   0.0107253
          66       -0.68   -0.756364   0.0106269
          67       -0.68   -0.755224   0.0105292
          68       -0.68   -0.754118   0.0104323
          69       -0.76   -0.754203   0.0102815
          70       -0.76   -0.754286   0.0101349
          71       -0.76   -0.754366  0.00999252
          72       -0.92   -0.756667   0.0101151
          73       -0.84   -0.757808   0.0100407
          74       -0.76   -0.757838  0.00990508
          75       -0.76   -0.757867  0.00977306
          76       -0.76   -0.757895   0.0096445
          77       -0.76   -0.757922  0.00951929
          78       -0.76   -0.757949  0.00939729
          79       -0.76   -0.757975  0.00927837
          80       -0.76      -0.758  0.00916242
          81       -0.84   -0.759012  0.00910506
          82       -0.76   -0.759024  0.00899403
          83       -0.76   -0.759036  0.00888568
          84       -0.76   -0.759048   0.0087799
          85       -0.68   -0.758118  0.00872572
          86       -0.68   -0.757209  0.00867141
          87        -0.6   -0.755402  0.00875799
          88       -0.68   -0.754545  0.00870029
          89       -0.68   -0.753708  0.00864275
          90       -0.84   -0.754667  0.00859974
          91       -0.76   -0.754725  0.00850544
          92       -0.84   -0.755652  0.00846334
          93       -0.76   -0.755699  0.00837247
          94       -0.84   -0.756596  0.00833129
          95       -0.92   -0.758316  0.00841928
          96       -0.92       -0.76  0.00849837
          97       -0.84   -0.760825  0.00845068
          98       -0.84   -0.761633  0.00840298
          99       -0.84   -0.762424   0.0083553
         100       -0.76     -0.7624  0.00827178
         101       -0.76   -0.762376  0.00818992
         102       -0.76   -0.762353  0.00810966
         103       -0.76    -0.76233  0.00803096
         104       -0.92   -0.763846  0.00809557
         105       -0.92   -0.765333  0.00815392
         106       -0.84   -0.766038  0.00810737
         107       -0.84   -0.766729  0.00806101
         108       -0.84   -0.767407  0.00801487
         109       -0.76   -0.767339  0.00794163
         110       -0.76   -0.767273  0.00786971
         111       -0.68   -0.766486  0.00783799
         112        -0.6      -0.765  0.00790771
         113        -0.6    -0.76354   0.0079714
         114       -0.76   -0.763509  0.00790154
         115       -0.68   -0.762783  0.00786613
         116       -0.76   -0.762759  0.00779835
         117       -0.76   -0.762735  0.00773174
         118       -0.76   -0.762712  0.00766625
         119       -0.84   -0.763361  0.00762929
         120       -0.68   -0.762667  0.00759727
         121        -0.6   -0.761322   0.0076525
         122       -0.68   -0.760656  0.00761875
         123       -0.76    -0.76065  0.00755681
         124       -0.76   -0.760645  0.00749587
         125       -0.84    -0.76128  0.00746274
         126       -0.76    -0.76127  0.00740352
         127       -0.68    -0.76063  0.00737283
         128       -0.68       -0.76  0.00734209
         129       -0.68    -0.75938  0.00731132
         130       -0.76   -0.759385  0.00725508
         131       -0.84       -0.76  0.00722575
         132       -0.92   -0.761212  0.00727196
         133       -0.84   -0.761805  0.00724137
         134       -0.92   -0.762985  0.00728293
         135       -0.84   -0.763556  0.00725129
         136       -0.84   -0.764118  0.00721973
         137       -0.76   -0.764088  0.00716709
         138       -0.68   -0.763478  0.00714101
         139       -0.68   -0.762878  0.00711485
         140        -0.6   -0.761714  0.00715851
         141        -0.6   -0.760567  0.00719903
         142        -0.6   -0.759437   0.0072366
         143       -0.76   -0.759441  0.00718599
         144       -0.68   -0.758889  0.00715723
         145       -0.68   -0.758345  0.00712852
         146       -0.68   -0.757808  0.00709986
         147       -0.84   -0.758367  0.00707355
         148       -0.84   -0.758919  0.00704723
         149       -0.84   -0.759463  0.00702091
         150       -0.76   -0.759467   0.0069741
         151       -0.68    -0.75894  0.00694774
         152        -0.6   -0.757895  0.00698028
         153        -0.6   -0.756863  0.00701053
         154       -0.68   -0.756364  0.00698275
         155        -0.6   -0.755355  0.00701019
         156        -0.6   -0.754359  0.00703564
         157       -0.68   -0.753885  0.00700675
         158        -0.6   -0.752911  0.00702976
         159       -0.76   -0.752956  0.00698569
         160       -0.84     -0.7535  0.00696318
         161       -0.76    -0.75354  0.00692005
         162       -0.84   -0.754074  0.00689789
         163       -0.84   -0.754601  0.00687568
         164       -0.84   -0.755122  0.00685345
         165       -0.76   -0.755152  0.00681197
         166       -0.76   -0.755181    0.006771
         167       -0.84   -0.755689  0.00674948
         168       -0.84    -0.75619  0.00672793
         169       -0.84   -0.756686  0.00670638
         170       -0.76   -0.756706  0.00666695
         171       -0.68   -0.756257  0.00664304
         172       -0.52   -0.754884  0.00674493
         173       -0.52   -0.753526  0.00684123
         174       -0.76   -0.753563  0.00680201
         175       -0.76     -0.7536  0.00676324
         176       -0.76   -0.753636  0.00672491
         177        -0.6   -0.752768   0.0067427
         178       -0.68    -0.75236  0.00671721
         179        -0.6   -0.751508  0.00673339
         180       -0.68   -0.751111  0.00670769
         181        -0.6   -0.750276  0.00672239
         182       -0.68    -0.74989  0.00669653
         183       -0.84   -0.750383  0.00667802
         184       -0.84    -0.75087  0.00665946
         185       -0.76   -0.750919  0.00662365
         186       -0.76   -0.750968  0.00658822
         187        -0.6    -0.75016  0.00660226
         188       -0.68   -0.749787  0.00657769
         189       -0.52   -0.748571   0.0066543
         190       -0.52   -0.747368  0.00672714
         191        -0.6   -0.746597  0.00673602
         192        -0.6   -0.745833  0.00674407
         193       -0.76   -0.745907  0.00670953
         194       -0.68   -0.745567  0.00668354
         195       -0.68   -0.745231  0.00665772
         196       -0.52   -0.744082  0.00672219
         197       -0.52   -0.742944  0.00678362
         198       -0.52   -0.741818  0.00684217
         199       -0.68   -0.741508  0.00681483
         200       -0.68     -0.7412  0.00678769
         201        -0.6   -0.740498  0.00679018
         202        -0.6   -0.739802  0.00679209
         203       -0.68   -0.739507  0.00676502
         204       -0.68   -0.739216  0.00673814
         205       -0.68   -0.738927  0.00671146
         206       -0.68   -0.738641  0.00668498
         207       -0.52   -0.737585  0.00673561
         208        -0.6   -0.736923  0.00673563
         209        -0.6   -0.736268  0.00673519
         210        -0.6   -0.735619   0.0067343
         211       -0.76   -0.735735  0.00670337
         212        -0.6   -0.735094  0.00670226
         213       -0.68   -0.734836  0.00667578
         214       -0.76   -0.734953  0.00664562
         215       -0.68   -0.734698  0.00661963
         216       -0.68   -0.734444  0.00659382
         217       -0.84   -0.734931  0.00658136
         218       -0.76   -0.735046  0.00655217
         219       -0.76    -0.73516  0.00652324
         220        -0.6   -0.734545  0.00652246
         221        -0.6   -0.733937  0.00652129
         222       -0.68   -0.733694  0.00649644
         223       -0.68   -0.733453  0.00647177
         224        -0.6   -0.732857  0.00647024
         225        -0.6   -0.732267  0.00646838
         226        -0.6   -0.731681  0.00646618
         227        -0.6   -0.731101  0.00646366
         228        -0.6   -0.730526  0.00646084
         229       -0.76   -0.730655   0.0064339
         230       -0.68   -0.730435   0.0064097
         231        -0.6    -0.72987  0.00640677
         232        -0.6    -0.72931  0.00640357
         233        -0.6   -0.728755  0.00640009
         234       -0.68   -0.728547  0.00637613
         235       -0.76   -0.728681   0.0063504
         236       -0.68   -0.728475  0.00632684
         237       -0.84   -0.728945  0.00631762
         238       -0.84   -0.729412  0.00630829
         239       -0.84   -0.729874  0.00629884
         240       -0.92   -0.730667  0.00632221
         241       -0.92   -0.731452   0.0063446
         242       -0.92   -0.732231  0.00636604
         243       -0.84   -0.732675  0.00635528
         244       -0.92   -0.733443  0.00637543
         245       -0.84   -0.733878  0.00636423
         246       -0.76   -0.733984  0.00633924
         247       -0.76   -0.734089  0.00631445
         248       -0.84   -0.734516  0.00630342
         249       -0.84    -0.73494  0.00629232
         250       -0.76    -0.73504  0.00626795
         251       -0.84   -0.735458  0.00625691
         252       -0.76   -0.735556  0.00623284
         253       -0.76   -0.735652  0.00620895
         254       -0.84   -0.736063  0.00619808
         255       -0.84   -0.736471  0.00618717
         256       -0.84   -0.736875   0.0061762
         257       -0.76   -0.736965  0.00615282
         258       -0.68   -0.736744  0.00613294
         259       -0.76   -0.736834  0.00610991
         260       -0.68   -0.736615  0.00609032
         261        -0.6   -0.736092  0.00608944
         262       -0.68   -0.735878  0.00606996
         263        -0.6   -0.735361  0.00606883
         264       -0.76   -0.735455  0.00604656
         265       -0.76   -0.735547  0.00602445
         266       -0.84    -0.73594  0.00601459
         267       -0.84    -0.73633  0.00600467
         268       -0.84   -0.736716  0.00599471
         269       -0.84     -0.7371  0.00598471
         270       -0.76   -0.737185  0.00596315
         271       -0.76   -0.737269  0.00594174
         272       -0.76   -0.737353  0.00592048
         273       -0.84   -0.737729  0.00591072
         274       -0.84   -0.738102  0.00590092
         275       -0.68   -0.737891  0.00588325
         276       -0.68   -0.737681  0.00586567
         277       -0.92   -0.738339   0.0058813
         278       -0.92   -0.738993  0.00589634
         279       -0.92   -0.739642  0.00591079
