#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.527778    0.527778           0
           2    0.511894    0.519836  0.00561584
           3    0.517142    0.518938  0.00381502
           4     0.50408    0.515224  0.00430526
           5    0.504947    0.513168  0.00390413
           6    0.535336    0.516863  0.00468616
           7    0.505988     0.51531  0.00426646
           8    0.528177    0.516918  0.00402491
           9    0.518274    0.517069  0.00358052
          10    0.501083     0.51547  0.00356149
          11    0.512184    0.515171  0.00325022
          12    0.541199     0.51734  0.00363166
          13    0.470046    0.513702  0.00484303
          14    0.491477    0.512115  0.00475017
          15    0.524362    0.512931  0.00450311
          16    0.521096    0.513442  0.00425049
          17    0.517967    0.513708  0.00400879
          18    0.470151    0.511288  0.00445698
          19    0.514324    0.511448  0.00422527
          20    0.510059    0.511378  0.00401457
