#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.579526    0.579526           0
           2    0.535974     0.55775    0.015398
           3    0.626396    0.580632   0.0213175
           4    0.512586     0.56362   0.0217408
           5    0.530336    0.556964   0.0183836
           6    0.459488    0.540718   0.0213221
           7    0.638442    0.554678   0.0223846
           8    0.587024    0.558721   0.0199484
           9    0.628114    0.566432   0.0191641
          10    0.504646    0.560253   0.0182165
          11    0.566034    0.560779    0.016568
          12    0.542094    0.559222   0.0152603
          13     0.57644    0.560546   0.0141438
          14    0.493794    0.555778    0.013914
          15    0.569364    0.556684   0.0130159
          16    0.539714    0.555623   0.0122455
          17    0.542306     0.55484   0.0115502
          18    0.535768     0.55378    0.010957
          19     0.64779    0.558728   0.0114431
          20     0.64221    0.562902   0.0116073
