#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0057496   0.0057496           0
           2     0.00324   0.0044948 0.000887278
           3   -8.56e-05    0.002968  0.00137985
           4  -0.0006072   0.0020742  0.00129234
           5   -0.004816  0.00069616  0.00160875
           6   0.0050076  0.00141473  0.00149251
           7   0.0012516  0.00139143  0.00127947
           8  -0.0046432   0.0006371  0.00132335
           9   0.0048784  0.00110836  0.00125742
          10  -0.0044808  0.00054944  0.00124974
          11  -0.0002896 0.000473164  0.00113845
          12  -0.0025692 0.000219633  0.00107144
          13   0.0014892 0.000317292 0.000993461
          14  -0.0032644 6.14571e-05 0.000954873
          15   0.0021112 0.000198107  0.00090094
          16   0.0058572   0.0005518 0.000911417
          17   0.0001952 0.000530824 0.000858046
          18  -0.0080124    5.62e-05  0.00093245
          19    0.002312 0.000174926   0.0008909
          20  -0.0034464   -6.14e-06 0.000864559
