#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.36342     4.36342           0
           2     4.47779      4.4206   0.0404357
           3     4.46511     4.43544   0.0295532
           4     4.40837     4.42867   0.0229265
           5     4.44393     4.43172   0.0185433
           6     4.44087     4.43325   0.0155152
           7     4.41712     4.43094   0.0134688
           8     4.29434     4.41387   0.0198499
           9     4.37033     4.40903   0.0182243
          10     4.49736     4.41786   0.0184187
          11     4.39666     4.41594   0.0168448
          12     4.51567     4.42425   0.0173708
          13      4.4774     4.42834   0.0165088
          14     4.46107     4.43067   0.0154943
          15     4.37455     4.42693   0.0149063
          16     4.38074     4.42405   0.0142515
          17     4.37503     4.42116   0.0137017
          18     4.46944     4.42384   0.0132004
          19     4.34818     4.41986   0.0130925
          20     4.35155     4.41645   0.0128757
