#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.201377    0.201377           0
           2    0.199064    0.200221 0.000817821
           3    0.204121    0.201521  0.00119345
           4    0.201896    0.201615 0.000898769
           5    0.202572    0.201806 0.000739132
           6    0.198524    0.201259  0.00079296
           7    0.200968    0.201218 0.000680772
           8    0.199626    0.201019 0.000624077
           9    0.201731    0.201098 0.000559739
          10    0.200319     0.20102 0.000509154
          11    0.200151    0.200941 0.000468951
          12     0.19795    0.200692 0.000491653
          13    0.199118    0.200571 0.000468493
          14      0.1962    0.200259 0.000528901
          15    0.202764    0.200426 0.000519351
          16    0.201527    0.200494 0.000491432
          17    0.202833    0.200632 0.000481395
          18    0.198035    0.200488 0.000475783
          19    0.201041    0.200517 0.000451631
          20    0.200051    0.200493  0.00042965
