#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.467177   -0.467177           0
           2   -0.467584   -0.467381 0.000143712
           3   -0.467448   -0.467403 9.75322e-05
           4   -0.467211   -0.467355 8.41099e-05
           5    -0.46465   -0.466814  0.00048863
           6   -0.467557   -0.466938 0.000422582
           7   -0.467597   -0.467032 0.000372565
           8   -0.467272   -0.467062 0.000327201
           9    -0.46632    -0.46698  0.00030105
          10   -0.466569   -0.466939 0.000273728
          11   -0.466974   -0.466942 0.000248863
          12   -0.467984   -0.467029 0.000242799
          13   -0.466842   -0.467014 0.000224547
          14    -0.46816   -0.467096  0.00022293
          15   -0.466186   -0.467035 0.000216172
          16   -0.468923   -0.467153 0.000232644
          17   -0.469641     -0.4673 0.000260968
          18   -0.465455   -0.467197 0.000265832
          19   -0.466973   -0.467185 0.000252104
          20   -0.464882    -0.46707 0.000264495
