#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.03147     0.03147           0
           2    0.035394    0.033432  0.00138734
           3    0.024386   0.0304167     0.00263
           4    0.023762    0.028753  0.00244266
           5    0.021278    0.027258  0.00236784
           6    0.027236   0.0272543   0.0019732
           7    0.030858   0.0277691  0.00175719
           8    0.020406   0.0268488  0.00176218
           9    0.032804   0.0275104  0.00168604
          10    0.025658   0.0273252  0.00152758
          11    0.028324    0.027416   0.0013914
          12    0.032384     0.02783  0.00133563
          13    0.025084   0.0276188  0.00124948
          14    0.029612   0.0277611  0.00116831
          15    0.030884   0.0279693  0.00110882
          16    0.028762   0.0280189  0.00104062
          17    0.028474   0.0280456 0.000979754
          18    0.026152   0.0279404 0.000930955
          19    0.024428   0.0277556 0.000900125
          20    0.030314   0.0278835 0.000864161
