#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.446513    0.446513           0
           2    0.449557    0.448035  0.00107647
           3    0.435234    0.443768  0.00355706
           4    0.441469    0.443193  0.00271384
           5    0.440998    0.442754   0.0022063
           6    0.448417    0.443698  0.00203046
           7    0.439159     0.44305  0.00184103
           8    0.439192    0.442567  0.00167286
           9    0.466384    0.445214  0.00290444
          10    0.435191    0.444211  0.00278156
          11    0.468529    0.446422  0.00329199
          12    0.448599    0.446604  0.00302266
          13    0.458103    0.447488   0.0029167
          14     0.44283    0.447155  0.00272728
          15    0.465519     0.44838  0.00280681
          16    0.430358    0.447253  0.00284842
          17    0.455023     0.44771  0.00271729
          18    0.469314     0.44891  0.00281895
          19    0.433844    0.448117  0.00277988
          20    0.456262    0.448525  0.00267055
