#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.167538    0.167538           0
           2    0.165732    0.166635 0.000638517
           3    0.148548    0.160606  0.00494103
           4    0.149284    0.157775  0.00444315
           5     0.13382    0.152984  0.00556761
           6     0.18351    0.158072  0.00656478
           7    0.139186    0.155374  0.00615645
           8    0.143372    0.153874  0.00556669
           9    0.161368    0.154706  0.00501006
          10     0.13971    0.153207  0.00472817
          11    0.143104    0.152288  0.00438664
          12    0.157832     0.15275  0.00404534
          13    0.163726    0.153595  0.00382124
          14     0.18106    0.155556  0.00402047
          15    0.182232    0.157335  0.00412706
          16    0.173344    0.158335  0.00398856
          17     0.16985    0.159013  0.00381102
          18     0.17586    0.159949  0.00371245
          19    0.167756     0.16036  0.00353973
          20     0.16055    0.160369  0.00336275
