#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1      0.3922      0.3922           0
           2    0.409308    0.400754  0.00604869
           3    0.416339    0.405949  0.00585245
           4    0.407446    0.406323  0.00440129
           5    0.386473    0.402353  0.00500068
           6    0.411019    0.403797  0.00437082
           7    0.410002    0.404684  0.00383523
           8     0.40271    0.404437  0.00336375
           9    0.422154    0.406406  0.00351917
          10      0.4205    0.407815  0.00343794
          11    0.382637    0.405526  0.00381194
          12     0.39459    0.404615  0.00360158
          13    0.419613    0.405768  0.00350445
          14    0.417863    0.406632  0.00335893
          15     0.41177    0.406975  0.00315242
          16    0.361057    0.404105  0.00405656
          17    0.426311    0.405411  0.00402275
          18    0.439463    0.407303   0.0042207
          19    0.421801    0.408066  0.00406695
          20    0.407988    0.408062   0.0038636
