#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.04928    -0.04928           0
           2     0.08758     0.01915   0.0483873
           3     0.13042     0.05624    0.044246
           4    -0.02214    0.036645   0.0372717
           5     0.21158    0.071632   0.0432244
           6     -0.0976   0.0434267   0.0442766
           7      0.0688   0.0470514   0.0380994
           8     0.09562   0.0531225   0.0338173
           9     0.03578   0.0511956   0.0301146
          10    -0.09966     0.03611   0.0306496
          11      0.2007   0.0510727   0.0313032
          12     0.00628     0.04734   0.0289163
          13     0.01506   0.0448569   0.0267984
          14     0.18342   0.0547543   0.0266493
          15     -0.0387    0.048524   0.0255906
          16      0.0347     0.04766   0.0240058
          17      0.0707   0.0490153   0.0226319
          18     -0.0001   0.0462867   0.0215384
          19    -0.10388   0.0383832   0.0218068
          20     -0.0816    0.032384   0.0215258
