#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.543874   -0.543874           0
           2   -0.547766    -0.54582   0.0013758
           3   -0.544615   -0.545419 0.000974054
           4   -0.544181   -0.545109 0.000778151
           5   -0.543821   -0.544852 0.000663786
           6   -0.543986   -0.544707 0.000568627
           7   -0.545381   -0.544803 0.000495482
           8   -0.544456    -0.54476  0.00043545
           9   -0.545104   -0.544798  0.00038874
          10   -0.544361   -0.544754  0.00035232
          11   -0.545121   -0.544788 0.000321859
          12   -0.545637   -0.544859 0.000302726
          13   -0.547272   -0.545044 0.000331517
          14   -0.548359   -0.545281 0.000383165
          15    -0.54411   -0.545203 0.000365493
          16   -0.546965   -0.545313 0.000358858
          17   -0.545377   -0.545317 0.000337769
          18    -0.54535   -0.545319 0.000319009
          19    -0.54561   -0.545334 0.000302588
          20   -0.545312   -0.545333  0.00028746
