#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.269015    0.269015           0
           2    0.259574    0.264295  0.00333808
           3    0.267896    0.265495  0.00243168
           4    0.266152    0.265659  0.00182929
           5      0.2605    0.264627   0.0017301
           6    0.262703    0.264307  0.00147118
           7    0.263757    0.264228   0.0012631
           8     0.26739    0.264623  0.00116539
           9    0.266285    0.264808  0.00105043
          10    0.260983    0.264426  0.00101263
          11    0.266458     0.26461 0.000937282
          12    0.266964    0.264806 0.000879453
          13    0.264977     0.26482   0.0008119
          14    0.264389    0.264789 0.000754489
          15    0.264878    0.264795 0.000704213
          16    0.264021    0.264746 0.000661858
          17    0.260318    0.264486 0.000672235
          18    0.259977    0.264235 0.000679958
          19    0.266748    0.264368 0.000656909
          20     0.26381     0.26434 0.000624655
