#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.452514    0.452514           0
           2    0.408106     0.43031   0.0157007
           3    0.431095    0.430571   0.0104693
           4    0.441654    0.433342  0.00821045
           5    0.424606    0.431595   0.0067517
           6    0.427006     0.43083  0.00566957
           7    0.445989    0.432996  0.00525698
           8    0.406296    0.429658  0.00555922
           9    0.397618    0.426098  0.00597366
          10    0.464078    0.429896  0.00647201
          11    0.413521    0.428408  0.00605242
          12    0.411166    0.426971  0.00571605
          13    0.438975    0.427894  0.00535042
          14    0.444472    0.429078  0.00509759
          15    0.452437    0.430635  0.00498994
          16    0.423288    0.430176  0.00469915
          17    0.426882    0.429982  0.00442673
          18    0.445602     0.43085    0.004265
          19    0.424453    0.430514   0.0040538
          20    0.417673    0.429871  0.00390162
