#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1         4.8         4.8           0
           2         4.8         4.8           0
           3     3.33333     4.31111    0.399176
           4         4.8     4.43333    0.317543
           5         1.2     3.78667    0.631724
           6     2.13333     3.51111    0.583448
           7     3.33333     3.48571    0.500651
           8        10.8         4.4    0.960902
           9        19.2     6.04444     1.77011
          10     13.3333     6.77333     1.73669
          11     13.3333      7.3697     1.67808
          12     16.1333         8.1      1.6897
          13     13.3333     8.50256     1.60696
          14     13.3333     8.84762     1.52878
          15     16.1333     9.33333     1.50204
          16     13.3333     9.58333     1.42881
          17     13.3333     9.80392     1.36169
          18     6.53333     9.62222      1.2981
          19         4.8     9.36842     1.25435
          20     8.53333     9.32667     1.19233
          21         4.8     9.11111     1.15487
          22     6.53333     8.99394      1.1083
          23         4.8     8.81159     1.07501
          24         4.8     8.64444     1.04313
          25     6.53333        8.56     1.00482
          26     16.1333     8.85128     1.00751
          27        10.8     8.92346    0.972775
          28     16.1333     9.18095    0.971515
          29        19.2     9.52644    0.997555
          30     26.1333       10.08     1.10729
          31     26.1333     10.5978      1.1865
          32     34.1333     11.3333     1.35838
          33          30      11.899     1.43015
          34     16.1333     12.0235      1.3935
          35     13.3333      12.061     1.35419
          36     16.1333     12.1741     1.32129
          37        19.2      12.364     1.29915
          38     13.3333     12.3895     1.26522
          39     13.3333     12.4137     1.23301
          40        10.8     12.3733     1.20284
          41     16.1333      12.465     1.17699
          42     22.5333     12.7048     1.17313
          43     16.1333     12.7845     1.14855
          44        10.8     12.7394     1.12334
          45        19.2      12.883     1.10751
          46        19.2     13.0203     1.09191
          47     22.5333     13.2227     1.08728
          48     26.1333     13.4917     1.09739
          49        19.2     13.6082     1.08116
          50        19.2       13.72     1.06531
          51     16.1333     13.7673     1.04547
          52     13.3333      13.759      1.0254
          53        10.8     13.7031     1.00757
          54        10.8     13.6494    0.990344
          55        10.8     13.5976    0.973692
          56     8.53333     13.5071    0.960495
          57     8.53333     13.4199    0.947599
          58     8.53333     13.3356    0.934999
          59     8.53333     13.2542    0.922688
          60     16.1333     13.3022    0.908557
          61     16.1333     13.3486    0.894847
          62     13.3333     13.3484    0.880414
          63     8.53333      13.272     0.86975
          64     8.53333     13.1979    0.859306
          65         4.8     13.0687    0.855744
          66         4.8     12.9434    0.851899
          67     8.53333     12.8776    0.841724
          68     8.53333     12.8137    0.831766
          69        19.2     12.9063    0.824845
          70        10.8     12.8762     0.81361
          71     16.1333     12.9221    0.803443
          72     22.5333     13.0556    0.803297
          73     22.5333     13.1854    0.802717
          74        19.2     13.2667    0.795973
          75        19.2     13.3458    0.789282
          76     13.3333     13.3456    0.778897
          77     13.3333     13.3455    0.768781
          78        19.2     13.4205     0.76258
          79     22.5333     13.5359    0.761602
          80     34.1333     13.7933    0.794411
          81     38.5333     14.0988    0.841272
          82     48.1333     14.5138    0.927768
          83     34.1333     14.7502    0.946223
          84     38.5333     15.0333      0.9764
          85        43.2     15.3647     1.01959
          86     48.1333     15.7457     1.07658
          87        43.2     16.0613      1.1095
          88     53.3333     16.4848     1.17495
          89     64.5333     17.0247     1.27979
          90     83.3333     17.7615     1.46234
          91     83.3333     18.4821     1.61407
          92     83.3333      19.187     1.74367
          93        76.8     19.8065     1.83167
          94     83.3333     20.4823     1.93284
          95     83.3333     21.1439     2.02255
          96     83.3333     21.7917     2.10267
          97     83.3333     22.4261     2.17461
          98     83.3333     23.0476     2.23947
          99     83.3333     23.6566     2.29815
         100     83.3333     24.2533     2.35137
         101     83.3333     24.8383     2.39975
         102     83.3333     25.4118     2.44378
         103     83.3333     25.9741     2.48392
         104     83.3333     26.5256     2.52052
         105     83.3333     27.0667     2.55392
         106     83.3333     27.5975      2.5844
         107     83.3333     28.1184     2.61222
         108     83.3333     28.6296     2.63758
         109     83.3333     29.1315      2.6607
         110     83.3333     29.6242     2.68175
         111     83.3333     30.1081     2.70089
         112     83.3333     30.5833     2.71827
         113     83.3333     31.0501       2.734
         114     83.3333     31.5088     2.74821
         115     83.3333     31.9594     2.76102
         116     83.3333     32.4023     2.77251
         117     83.3333     32.8376     2.78278
         118     83.3333     33.2655      2.7919
         119     83.3333     33.6863     2.79996
         120     83.3333        34.1     2.80703
         121     83.3333     34.5069     2.81317
         122     83.3333     34.9071     2.81843
         123     83.3333     35.3008     2.82288
         124     83.3333     35.6882     2.82657
         125     83.3333     36.0693     2.82954
         126     83.3333     36.4444     2.83184
         127     83.3333     36.8136     2.83351
         128     83.3333     37.1771     2.83458
         129     83.3333     37.5349      2.8351
         130     83.3333     37.8872      2.8351
         131     83.3333     38.2341      2.8346
         132     83.3333     38.5758     2.83364
         133     83.3333     38.9123     2.83225
         134     83.3333     39.2438     2.83045
         135     83.3333     39.5704     2.82826
         136     83.3333     39.8922     2.82571
         137     83.3333     40.2092     2.82282
         138     83.3333     40.5217     2.81961
         139     83.3333     40.8297     2.81609
         140     83.3333     41.1333      2.8123
         141     83.3333     41.4326     2.80823
         142     83.3333     41.7277     2.80391
         143     83.3333     42.0186     2.79936
         144     83.3333     42.3056     2.79459
         145     83.3333     42.5885      2.7896
         146     83.3333     42.8676     2.78442
         147     83.3333     43.1429     2.77905
         148     83.3333     43.4144     2.77351
         149     83.3333     43.6823      2.7678
         150     83.3333     43.9467     2.76195
         151     83.3333     44.2075     2.75594
         152     83.3333     44.4649     2.74981
         153        76.8     44.6763     2.73994
         154        76.8     44.8848     2.73008
         155        76.8     45.0908     2.72022
         156        76.8      45.294     2.71037
         157     70.5333     45.4548     2.69787
         158     64.5333     45.5755     2.68349
         159     64.5333     45.6948     2.66926
         160     53.3333     45.7425     2.65301
         161     48.1333     45.7573     2.63657
         162     48.1333      45.772     2.62034
         163        43.2     45.7562     2.60431
         164     38.5333     45.7122      2.5888
         165     34.1333      45.642     2.57406
         166     34.1333     45.5727     2.55949
         167          30     45.4794     2.54586
         168     34.1333     45.4119      2.5316
         169     34.1333     45.3452      2.5175
         170          30     45.2549     2.50431
         171     38.5333     45.2156     2.48997
         172     34.1333     45.1512     2.47633
         173     38.5333     45.1129     2.46231
         174     26.1333     45.0038     2.45058
         175          30     44.9181     2.43807
         176        43.2     44.9083     2.42424
         177        43.2     44.8987     2.41056
         178        43.2     44.8891     2.39704
         179        43.2     44.8797     2.38367
         180          30      44.797     2.37186
         181          30     44.7153     2.36016
         182          30     44.6344     2.34858
         183     26.1333     44.5333     2.33792
         184     26.1333     44.4333     2.32735
         185     26.1333     44.3344     2.31687
         186        19.2     44.1993     2.30835
         187     26.1333     44.1027     2.29803
         188     34.1333     44.0496     2.28642
         189     34.1333     43.9972     2.27492
         190     26.1333     43.9032     2.26489
         191     22.5333     43.7913     2.25579
         192        19.2     43.6632     2.24768
         193     16.1333     43.5206     2.24055
         194        10.8     43.3519     2.23534
         195        10.8      43.185      2.2301
         196     13.3333     43.0327     2.22392
         197     13.3333     42.8819     2.21774
         198     16.1333     42.7468     2.21065
         199     13.3333      42.599     2.20447
         200     13.3333     42.4527      2.1983
         201        10.8     42.2952       2.193
         202     16.1333     42.1657     2.18596
         203     16.1333     42.0374     2.17895
         204     16.1333     41.9105     2.17197
         205     22.5333     41.8159     2.16343
         206     26.1333     41.7398     2.15427
         207     26.1333     41.6644     2.14518
         208        19.2     41.5564     2.13758
         209     13.3333     41.4214     2.13162
         210         4.8      41.247     2.12859
         211     2.13333     41.0616     2.12655
         212     2.13333      40.878     2.12444
         213    0.133333     40.6867     2.12306
         214    0.533333     40.4991     2.12141
         215    0.533333     40.3132     2.11967
         216           0     40.1265     2.11806
         217         1.2     39.9472     2.11588
         218    0.133333     39.7645     2.11404
         219         1.2     39.5884     2.11171
         220    0.533333     39.4109     2.10956
         221    0.533333      39.235     2.10734
         222         1.2     39.0637      2.1048
         223     3.33333     38.9034     2.10145
         224     3.33333     38.7446     2.09806
         225         1.2     38.5778     2.09536
         226         1.2     38.4124     2.09261
         227         1.2     38.2485      2.0898
         228     3.33333     38.0953     2.08624
         229           0      37.929     2.08375
         230           0     37.7641      2.0812
         231    0.133333     37.6012     2.07856
         232    0.133333     37.4397     2.07586
         233         1.2     37.2841     2.07277
         234         1.2     37.1299     2.06964
         235    0.133333     36.9725     2.06682
         236    0.533333     36.8181     2.06382
         237    0.133333     36.6633     2.06091
         238    0.133333     36.5098     2.05795
         239           0      36.357     2.05501
         240    0.133333     36.2061     2.05198
         241    0.133333     36.0564     2.04892
         242    0.533333     35.9096      2.0457
         243    0.133333     35.7624     2.04257
         244    0.533333      35.618      2.0393
         245     2.13333     35.4814     2.03555
         246     2.13333     35.3458     2.03178
         247     2.13333     35.2113       2.028
         248    0.533333     35.0715     2.02464
         249    0.133333     34.9312     2.02137
         250     2.13333        34.8     2.01753
         251         4.8     34.6805     2.01303
         252         4.8     34.5619     2.00853
         253     2.13333     34.4337     2.00468
         254     2.13333     34.3066     2.00082
         255    0.533333     34.1741     1.99735
         256    0.533333     34.0427     1.99386
         257    0.533333     33.9123     1.99037
         258     3.33333     33.7938     1.98618
         259         4.8     33.6819     1.98166
         260     8.53333     33.5851      1.9764
         261     8.53333     33.4891     1.97115
         262        10.8     33.4025     1.96553
         263     13.3333     33.3262     1.95954
         264     16.1333     33.2611      1.9532
         265     13.3333     33.1859     1.94728
         266     16.1333     33.1218     1.94101
         267     22.5333     33.0821     1.93415
         268     22.5333     33.0428     1.92733
         269     16.1333     32.9799     1.92119
         270     22.5333     32.9412     1.91446
         271          30     32.9304     1.90743
         272     22.5333     32.8922      1.9008
         273        19.2      32.842      1.8945
         274     22.5333     32.8044     1.88796
         275     22.5333      32.767     1.88146
         276          30      32.757     1.87467
         277     34.1333      32.762     1.86791
         278     22.5333     32.7252     1.86155
         279     22.5333     32.6886     1.85524
         280     22.5333     32.6524     1.84897
         281     22.5333     32.6164     1.84274
         282     22.5333     32.5806     1.83655
         283     22.5333     32.5451     1.83041
         284          30     32.5362     1.82398
         285     34.1333     32.5418     1.81759
         286     34.1333     32.5473     1.81124
         287     38.5333     32.5682     1.80505
         288        43.2     32.6051     1.79916
         289     53.3333     32.6768     1.79437
         290        58.8     32.7669     1.79044
         291     53.3333     32.8376     1.78568
