#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.24        0.24           0
           2        0.24        0.24           0
           3         0.2    0.226667   0.0108866
           4        0.24        0.23  0.00866025
           5        0.12       0.208   0.0208614
           6        0.16         0.2   0.0188562
           7         0.2         0.2   0.0161624
           8        0.36        0.22   0.0234521
           9        0.48    0.248889   0.0342988
          10         0.4       0.264   0.0340353
          11         0.4    0.276364   0.0331107
          12        0.44        0.29   0.0330404
          13         0.4    0.298462   0.0315637
          14         0.4    0.305714   0.0301309
          15        0.44    0.314667   0.0294221
          16         0.4        0.32   0.0280624
          17         0.4    0.324706   0.0268034
          18        0.28    0.322222   0.0254291
          19        0.24    0.317895   0.0244562
          20        0.32       0.318   0.0232336
          21        0.24    0.314286   0.0224222
          22        0.28    0.312727   0.0214571
          23        0.24    0.309565   0.0207558
          24        0.24    0.306667   0.0200924
          25        0.28      0.3056    0.019317
          26        0.44    0.310769   0.0192532
          27        0.36    0.312593   0.0186263
          28        0.44    0.317143   0.0185085
          29        0.48    0.322759   0.0187029
          30        0.56    0.330667   0.0196804
          31        0.56    0.338065   0.0203886
          32        0.64      0.3475   0.0218258
          33         0.6    0.355152   0.0224657
          34        0.44    0.357647   0.0219431
          35         0.4    0.358857   0.0213495
          36        0.44    0.361111   0.0208751
          37        0.48    0.364324   0.0205567
          38         0.4    0.365263   0.0200371
          39         0.4    0.366154   0.0195432
          40        0.36       0.366   0.0190552
          41        0.44    0.367805   0.0186757
          42        0.52    0.371429   0.0185793
          43        0.44    0.373023   0.0182155
          44        0.36    0.372727   0.0178039
          45        0.48    0.375111   0.0175671
          46        0.48    0.377391   0.0173326
          47        0.52    0.380426   0.0172274
          48        0.56    0.384167   0.0172699
          49        0.48    0.386122   0.0170278
          50        0.48       0.388   0.0167905
          51        0.44     0.38902   0.0164922
          52         0.4    0.389231   0.0161764
          53        0.36    0.388679   0.0158806
          54        0.36    0.388148   0.0155954
          55        0.36    0.387636   0.0153202
          56        0.32    0.386429   0.0150942
          57        0.32    0.385263   0.0148743
          58        0.32    0.384138   0.0146603
          59        0.32    0.383051   0.0144521
          60        0.44       0.384   0.0142423
          61        0.44    0.384918   0.0140384
          62         0.4    0.385161   0.0138141
          63        0.32    0.384127   0.0136335
          64        0.32    0.383125   0.0134572
          65        0.24    0.380923   0.0134291
          66        0.24    0.378788   0.0133943
          67        0.32     0.37791   0.0132231
          68        0.32    0.377059   0.0130561
          69        0.48    0.378551   0.0129518
          70        0.36    0.378286   0.0127695
          71        0.44    0.379155   0.0126192
          72        0.52    0.381111   0.0125946
          73        0.52    0.383014    0.012565
          74        0.48    0.384324   0.0124634
          75        0.48      0.3856   0.0123623
          76         0.4    0.385789   0.0122011
          77         0.4    0.385974    0.012044
          78        0.48    0.387179   0.0119498
          79        0.52    0.388861   0.0119162
          80        0.64       0.392   0.0121737
          81        0.68    0.395556   0.0125319
          82        0.76         0.4   0.0131436
          83        0.64    0.402892   0.0132995
          84        0.68     0.40619   0.0135442
          85        0.72    0.409882   0.0138789
          86        0.76    0.413953   0.0143021
          87        0.72    0.417471   0.0145639
          88         0.8    0.421818   0.0150331
          89        0.88    0.426966    0.015721
          90           1    0.433333   0.0167862
          91           1     0.43956   0.0177192
          92           1    0.445652   0.0185442
          93        0.96    0.451183   0.0191518
          94           1    0.457021    0.019818
          95           1    0.462737    0.020417
          96           1    0.468333   0.0209573
          97           1    0.473814    0.021446
          98           1    0.479184    0.021889
          99           1    0.484444   0.0222911
         100           1      0.4896   0.0226565
         101           1    0.494653   0.0229889
         102           1    0.499608   0.0232912
         103           1    0.504466   0.0235663
         104           1    0.509231   0.0238165
         105           1    0.513905    0.024044
         106           1    0.518491   0.0242505
         107           1    0.522991   0.0244379
         108           1    0.527407   0.0246075
         109           1    0.531743   0.0247607
         110           1       0.536   0.0248989
         111           1     0.54018    0.025023
         112           1    0.544286   0.0251341
         113           1    0.548319   0.0252332
         114           1    0.552281    0.025321
         115           1    0.556174   0.0253983
         116           1        0.56   0.0254659
         117           1    0.563761   0.0255244
         118           1    0.567458   0.0255745
         119           1    0.571092   0.0256166
         120           1    0.574667   0.0256512
         121           1    0.578182    0.025679
         122           1    0.581639   0.0257002
         123           1    0.585041   0.0257153
         124           1    0.588387   0.0257248
         125           1     0.59168   0.0257289
         126           1    0.594921   0.0257279
         127           1     0.59811   0.0257223
         128           1     0.60125   0.0257123
         129           1    0.604341   0.0256981
         130           1    0.607385     0.02568
         131           1    0.610382   0.0256583
         132           1    0.613333   0.0256331
         133           1    0.616241   0.0256047
         134           1    0.619104   0.0255733
         135           1    0.621926    0.025539
         136           1    0.624706   0.0255021
         137           1    0.627445   0.0254626
         138           1    0.630145   0.0254208
         139           1    0.632806   0.0253768
         140           1    0.635429   0.0253307
         141           1    0.638014   0.0252827
         142           1    0.640563   0.0252329
         143           1    0.643077   0.0251813
         144           1    0.645556   0.0251281
         145           1       0.648   0.0250734
         146           1    0.650411   0.0250173
         147           1    0.652789   0.0249599
         148           1    0.655135   0.0249013
         149           1     0.65745   0.0248415
         150           1    0.659733   0.0247806
         151           1    0.661987   0.0247188
         152           1    0.664211    0.024656
         153        0.96    0.666144   0.0245705
         154        0.96    0.668052   0.0244849
         155        0.96    0.669935   0.0243993
         156        0.96    0.671795   0.0243136
         157        0.92    0.673376   0.0242101
         158        0.88    0.674684   0.0240922
         159        0.88    0.675975   0.0239752
         160         0.8     0.67675   0.0238379
         161        0.76    0.677267   0.0236955
         162        0.76    0.677778   0.0235547
         163        0.72    0.678037   0.0234116
         164        0.68    0.678049   0.0232689
         165        0.64    0.677818    0.023129
         166        0.64     0.67759   0.0229908
         167         0.6    0.677126   0.0228578
         168        0.64    0.676905   0.0227228
         169        0.64    0.676686   0.0225894
         170         0.6    0.676235    0.022461
         171        0.68    0.676257   0.0223297
         172        0.64    0.676047   0.0222009
         173        0.68    0.676069   0.0220725
         174        0.56    0.675402   0.0219558
         175         0.6    0.674971   0.0218345
         176        0.72    0.675227    0.021712
         177        0.72     0.67548   0.0215908
         178        0.72     0.67573   0.0214709
         179        0.72    0.675978   0.0213524
         180         0.6    0.675556    0.021238
         181         0.6    0.675138   0.0211247
         182         0.6    0.674725   0.0210127
         183        0.56    0.674098   0.0209072
         184        0.56    0.673478   0.0208028
         185        0.56    0.672865   0.0206994
         186        0.48    0.671828    0.020614
         187        0.56     0.67123   0.0205125
         188        0.64    0.671064    0.020404
         189        0.64    0.670899   0.0202967
         190        0.56    0.670316   0.0201983
         191        0.52    0.669529   0.0201079
         192        0.48    0.668542   0.0200274
         193        0.44    0.667358   0.0199586
         194        0.36    0.665773   0.0199185
         195        0.36    0.664205    0.019878
         196         0.4    0.662857   0.0198222
         197         0.4    0.661523   0.0197664
         198        0.44    0.660404   0.0196982
         199         0.4    0.659095   0.0196427
         200         0.4      0.6578   0.0195871
