#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     57.7987     57.7987           0
           2     56.2821     57.0404    0.536193
           3     57.5795     57.2201    0.386399
           4     59.0323     57.6731    0.487772
           5     58.5137     57.8412     0.41819
           6     59.4578     58.1107    0.426543
           7      55.192     57.6937    0.531677
           8     59.1796     57.8795      0.4966
           9     56.5697     57.7339    0.462255
          10     55.9955     57.5601    0.447526
          11     56.2859     57.4443    0.421565
          12     55.4873     57.2812    0.416785
          13     50.9173     56.7916    0.607632
          14     57.8472      56.867    0.568889
          15     56.2729     56.8274     0.53234
          16     57.4745     56.8679    0.500602
          17     55.8948     56.8106    0.474416
          18     57.1519     56.8296    0.448439
          19     57.6498     56.8728     0.42691
          20     58.6986     56.9641     0.41521
