#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.966434   -0.966434           0
           2   -0.964577   -0.965505  0.00065656
           3    -0.96564    -0.96555  0.00043924
           4   -0.968707   -0.966339  0.00075882
           5    -0.96779   -0.966629 0.000660177
           6   -0.969009   -0.967026 0.000658612
           7    -0.96281   -0.966424 0.000793462
           8    -0.96853   -0.966687  0.00073664
           9    -0.96429   -0.966421 0.000701273
          10   -0.963116    -0.96609 0.000704738
          11   -0.963063   -0.965815 0.000692311
          12   -0.962149    -0.96551 0.000698783
          13   -0.955532   -0.964742 0.000979732
          14   -0.964428    -0.96472 0.000910008
          15   -0.963123   -0.964613 0.000855543
          16   -0.965154   -0.964647 0.000802739
          17   -0.961855   -0.964483 0.000772133
          18   -0.965614   -0.964546 0.000731791
          19   -0.966109   -0.964628 0.000697886
          20   -0.967905   -0.964792 0.000681958
