#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.239921    0.239921           0
           2    0.238962    0.239441 0.000339226
           3    0.240948    0.239943 0.000468286
           4    0.242521    0.240588 0.000659379
           5    0.238911    0.240253 0.000606788
           6     0.23931    0.240096 0.000525595
           7    0.240553    0.240161 0.000454559
           8    0.240022    0.240144 0.000398072
           9    0.238237    0.239932 0.000406307
          10    0.238829    0.239821 0.000380339
          11     0.24191    0.240011 0.000390284
          12    0.241382    0.240126 0.000374098
          13    0.240292    0.240138  0.00034554
          14    0.244113    0.240422 0.000421673
          15    0.239214    0.240342 0.000401185
          16    0.240998    0.240383   0.0003782
          17    0.235915     0.24012 0.000437839
          18    0.238416    0.240025 0.000423618
          19    0.235397    0.239782 0.000466118
          20    0.238918    0.239738 0.000444807
