#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.024452    0.024452           0
           2    0.034748      0.0296  0.00364019
           3     0.03913   0.0327767  0.00355201
           4    0.041548   0.0349695  0.00327159
           5    0.038772     0.03573  0.00270422
           6    0.032466    0.035186  0.00230759
           7    0.033584   0.0349571  0.00198925
           8     0.04079   0.0356863  0.00186944
           9     0.03962   0.0361233  0.00171206
          10    0.030938   0.0356048  0.00161747
          11    0.045284   0.0364847  0.00169294
          12    0.035164   0.0363747  0.00155544
          13    0.035396   0.0362994  0.00143761
          14    0.035108   0.0362143  0.00133744
          15    0.031826   0.0359217  0.00127987
          16     0.02659   0.0353385  0.00132613
          17    0.022834   0.0346029  0.00143771
          18    0.041006   0.0349587  0.00140116
          19    0.041152   0.0352846   0.0013648
          20     0.03374   0.0352074  0.00129875
