#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     3.12802     3.12802           0
           2     3.06588     3.09695   0.0219698
           3     2.78022     2.99137   0.0874384
           4     3.01686     2.99774   0.0658106
           5     2.85058     2.96831   0.0588634
           6     2.91852     2.96001   0.0496344
           7       2.917     2.95387   0.0429224
           8     3.07984     2.96961   0.0403422
           9     2.72636     2.94259   0.0439918
          10      2.9617      2.9445   0.0396341
          11     3.07722     2.95656    0.037823
          12      3.0348     2.96308   0.0352285
          13     2.97854     2.96427   0.0325387
          14     3.09868     2.97387   0.0315991
          15     2.66504     2.95328   0.0355731
          16     2.70796     2.93795   0.0365049
          17     2.82728     2.93144   0.0349333
          18     3.05534     2.93832   0.0336638
          19     2.93262     2.93802   0.0318934
          20     3.00514     2.94138   0.0304748
