#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.61563    -0.61563           0
           2   -0.614693   -0.615162 0.000331511
           3    -0.61472   -0.615014  0.00025156
           4   -0.616006   -0.615262 0.000285798
           5   -0.614283   -0.615066 0.000288075
           6   -0.614183   -0.614919 0.000275094
           7   -0.616111   -0.615089 0.000283614
           8   -0.616378    -0.61525 0.000290291
           9   -0.614587   -0.615177 0.000267223
          10   -0.614685   -0.615128  0.00024499
          11   -0.614449   -0.615066 0.000230347
          12   -0.615712    -0.61512 0.000217359
          13   -0.615377    -0.61514 0.000201538
          14   -0.616359   -0.615227 0.000205094
          15   -0.615134    -0.61522 0.000191514
          16   -0.615674   -0.615249 0.000181626
          17   -0.614637   -0.615213 0.000174468
          18   -0.614228   -0.615158 0.000173145
          19   -0.615179   -0.615159 0.000164036
          20   -0.616079   -0.615205 0.000162151
