#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.52       -0.52           0
           2       -0.52       -0.52           0
           3       -0.68   -0.573333   0.0435465
           4        -0.6       -0.58   0.0331662
           5       -0.52      -0.568   0.0286217
           6       -0.52       -0.56   0.0249444
           7        -0.6   -0.565714   0.0220257
           8        -0.6       -0.57    0.019685
           9       -0.52   -0.564444   0.0182649
          10       -0.52       -0.56   0.0169706
          11        -0.6   -0.563636   0.0158126
          12       -0.76       -0.58   0.0213437
          13       -0.68   -0.587692   0.0210425
          14       -0.44   -0.577143   0.0220257
          15       -0.36   -0.562667   0.0248635
          16       -0.28      -0.545   0.0289126
          17       -0.28   -0.529412   0.0311317
          18        -0.6   -0.533333   0.0296481
          19        -0.6   -0.536842   0.0282946
          20       -0.44      -0.532    0.027291
          21       -0.52   -0.531429   0.0259974
          22        -0.2   -0.516364   0.0288523
          23       -0.36   -0.509565   0.0283875
          24       -0.44   -0.506667   0.0273523
          25       -0.52     -0.5072   0.0262634
          26       -0.44   -0.504615   0.0253801
          27       -0.36   -0.499259   0.0249989
          28       -0.52        -0.5   0.0241171
          29        -0.2   -0.489655   0.0254074
          30        -0.2       -0.48   0.0263312
          31       -0.28   -0.473548   0.0262603
          32       -0.44     -0.4725   0.0254606
          33        -0.6   -0.476364   0.0249805
          34       -0.68   -0.482353   0.0249534
          35       -0.44   -0.481143   0.0242698
          36       -0.36   -0.477778   0.0238278
          37       -0.52   -0.478919   0.0232111
          38        -0.6   -0.482105    0.022818
          39       -0.36   -0.478974   0.0224466
          40       -0.44      -0.478   0.0219066
          41       -0.28   -0.473171   0.0218981
          42       -0.44   -0.472381    0.021391
          43       -0.44   -0.471628   0.0209068
          44       -0.28   -0.467273   0.0208803
          45       -0.44   -0.466667   0.0204251
          46       -0.36   -0.464348   0.0201123
          47       -0.44    -0.46383    0.019691
          48       -0.52      -0.465   0.0193155
          49       -0.44    -0.46449   0.0189281
          50        -0.6     -0.4672   0.0187426
          51       -0.28   -0.463529    0.018731
          52       -0.44   -0.463077   0.0183763
          53       -0.52   -0.464151   0.0180609
          54       -0.52   -0.465185    0.017756
          55       -0.36   -0.463273   0.0175359
          56       -0.12   -0.457143   0.0182627
          57       -0.36   -0.455439   0.0180217
          58       -0.44   -0.455172   0.0177129
          59       -0.52   -0.456271   0.0174468
          60       -0.52   -0.457333   0.0171883
          61       -0.36   -0.455738   0.0169804
          62       -0.44   -0.455484   0.0167084
          63       -0.12   -0.450159    0.017271
          64        -0.2    -0.44625   0.0174378
          65       -0.44   -0.446154   0.0171698
          66       -0.44   -0.446061   0.0169099
