#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.00971     0.00971           0
           2     0.00672    0.008215  0.00105712
           3    0.004218  0.00688267  0.00129618
           4   -0.012212    0.002109  0.00424688
           5    0.104614     0.02261   0.0186487
           6   -0.012666   0.0167307   0.0164413
           7   -0.003172   0.0138874   0.0143363
           8   -0.067672   0.0036925   0.0157576
           9    0.041128    0.007852   0.0145454
          10    0.053138   0.0123806   0.0137778
          11    0.046426   0.0154756   0.0128682
          12   -0.003374   0.0139048   0.0118914
          13     0.03625   0.0156237   0.0111002
          14   -0.160746  0.00302586   0.0159251
          15     0.08586  0.00854813   0.0157919
          16   -0.015428  0.00704963   0.0148759
          17   -0.037468  0.00443094   0.0142294
          18    0.104178  0.00997244   0.0144778
          19   -0.022016  0.00828884   0.0138133
          20    -0.02483   0.0066329   0.0132216
