#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     29.8941     29.8941           0
           2      29.323     29.6085    0.201922
           3     30.6822     29.9664    0.321729
           4     33.0116     30.7277    0.702078
           5      30.218     30.6258    0.569015
           6     31.0371     30.6943     0.47829
           7     33.2248     31.0558    0.529227
           8     26.7805     30.5214    0.681422
           9     25.8198      29.999    0.780681
          10     34.5077     30.4499     0.82257
          11     32.6189     30.6471    0.771062
          12     27.0939      30.351    0.761541
          13     33.2484     30.5738    0.734852
          14     34.5294     30.8564    0.734673
          15     31.0428     30.8688      0.6858
          16     31.0189     30.8782    0.643002
          17      29.804      30.815    0.608275
          18     27.4098     30.6258    0.603183
          19     29.6022     30.5719    0.573837
          20     35.1761     30.8022    0.589516
