#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.90698    -0.90698           0
           2    -0.90716    -0.90707 6.36396e-05
           3   -0.909488   -0.907876 0.000659462
           4   -0.912424   -0.909013  0.00110191
           5   -0.908864   -0.908983  0.00088193
           6   -0.909592   -0.909085 0.000740755
           7   -0.913168   -0.909668 0.000833551
           8    -0.90446   -0.909017 0.000950151
           9   -0.901384   -0.908169  0.00116305
          10   -0.911676    -0.90852  0.00109835
          11   -0.912532   -0.908884  0.00105734
          12     -0.9036   -0.908444  0.00105696
          13   -0.913724    -0.90885  0.00105079
          14   -0.916272    -0.90938  0.00110138
          15   -0.909128   -0.909363  0.00102808
          16   -0.911068    -0.90947 0.000969328
          17   -0.908444    -0.90941 0.000914186
          18   -0.901172   -0.908952 0.000971216
          19   -0.907572   -0.908879 0.000922811
          20    -0.91674   -0.909272 0.000956714
