#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.93527     1.93527           0
           2     1.94387     1.93957  0.00303939
           3     1.91003     1.92972  0.00829174
           4     1.92988     1.92976   0.0062189
           5     1.94168     1.93214  0.00541258
           6      1.9513     1.93534   0.0053699
           7     1.91304     1.93215  0.00546641
           8     1.96888     1.93674  0.00642815
           9     1.96002     1.93933  0.00621261
          10     1.99049     1.94445  0.00740415
          11     1.95818     1.94569  0.00683546
          12     1.90664     1.94244  0.00699769
          13     1.97195     1.94471  0.00681777
          14     1.93925     1.94432  0.00634193
          15     1.93724     1.94385  0.00593669
          16     1.94712     1.94405  0.00556916
          17      1.9678     1.94545  0.00541388
          18     1.91722     1.94388  0.00533547
          19     1.92238     1.94275  0.00517327
          20     1.94805     1.94301  0.00492141
