#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.855674    0.855674           0
           2    0.932666     0.89417   0.0272208
           3     0.72103    0.836457   0.0504963
           4    0.920116    0.857371   0.0419807
           5    0.915104    0.868918   0.0351366
           6      0.8906    0.872532   0.0294657
           7     0.94366    0.882693   0.0269515
           8    0.938014    0.889608   0.0244536
           9    0.933332    0.894466   0.0222139
          10    0.744286    0.879448   0.0245497
          11    0.945146    0.885421   0.0230329
          12    0.892218    0.885987   0.0211205
          13    0.786286    0.878318   0.0208418
          14    0.875028    0.878083   0.0193544
          15    0.894876    0.879202   0.0180965
          16     0.92441    0.882028   0.0171846
          17    0.900214    0.883098    0.016207
          18     0.92373    0.885355    0.015463
          19    0.836568    0.882787   0.0148609
          20    0.947288    0.886012   0.0144635
