#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.312721    0.312721           0
           2      0.2266     0.26966   0.0304484
           3     0.31808      0.2858   0.0242015
           4    0.260998      0.2796   0.0189287
           5    0.280923    0.279864   0.0151448
           6    0.292107    0.281905   0.0127574
           7    0.244123    0.276507   0.0120226
           8    0.243322    0.272359   0.0112126
           9    0.232044     0.26788   0.0108246
          10    0.404437    0.281535   0.0162092
          11    0.239032    0.277671   0.0151892
          12    0.317326    0.280976   0.0142784
          13      0.3877    0.289186   0.0153599
          14    0.320916    0.291452    0.014429
          15    0.279709    0.290669   0.0134883
          16    0.254478    0.288407   0.0128335
          17    0.265618    0.287067   0.0121484
          18    0.280703    0.286713   0.0114787
          19    0.329409     0.28896   0.0110923
          20    0.210173    0.285021   0.0112154
