#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.493036   -0.493036           0
           2   -0.497428   -0.495232  0.00155281
           3   -0.496212   -0.495559  0.00106901
           4   -0.495924    -0.49565 0.000805652
           5    -0.49378   -0.495276  0.00072616
           6   -0.495052   -0.495239 0.000606093
           7   -0.495824   -0.495322 0.000525244
           8    -0.49412   -0.495172 0.000480608
           9   -0.496392   -0.495308 0.000445915
          10     -0.4941   -0.495187 0.000417354
          11   -0.496128   -0.495272 0.000388084
          12   -0.496124   -0.495343 0.000362175
          13   -0.495508   -0.495356 0.000334537
          14   -0.496832   -0.495461 0.000326832
          15    -0.49416   -0.495375  0.00031635
          16    -0.49506   -0.495355 0.000297189
          17   -0.496532   -0.495424 0.000287659
          18   -0.494156   -0.495354 0.000280174
          19   -0.495432   -0.495358 0.000265458
          20   -0.494436   -0.495312 0.000256156
