#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.222613    0.222613           0
           2    0.224295    0.223454 0.000594627
           3    0.226667    0.224525 0.000960011
           4    0.222739    0.224078 0.000817261
           5    0.220097    0.223282  0.00096677
           6    0.219111    0.222587  0.00102554
           7    0.225281    0.222972 0.000948504
           8    0.224986    0.223224 0.000862692
           9    0.221608    0.223044 0.000785286
          10    0.221279    0.222868 0.000726318
          11    0.220317    0.222636 0.000696312
          12     0.22099    0.222499 0.000651649
          13    0.217734    0.222132 0.000697029
          14    0.222489    0.222158 0.000647706
          15    0.225338     0.22237 0.000638275
          16    0.225592    0.222571 0.000629352
          17    0.227192    0.222843  0.00064839
          18    0.219233    0.222642  0.00064263
          19    0.225405    0.222788 0.000625046
          20     0.22817    0.223057 0.000649144
