#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.403629    0.403629           0
           2    0.394205    0.398917  0.00333201
           3    0.394048    0.397294  0.00258653
           4    0.399038     0.39773  0.00197632
           5    0.389836    0.396151  0.00211994
           6    0.397003    0.396293  0.00177135
           7    0.399614    0.396768  0.00158056
           8     0.39808    0.396932  0.00139148
           9    0.394457    0.396657  0.00126375
          10    0.394162    0.396407  0.00116174
          11    0.403341    0.397037  0.00121515
          12    0.400346    0.397313  0.00114474
          13    0.408527    0.398176   0.0013429
          14    0.403131     0.39853  0.00129278
          15    0.405673    0.399006  0.00129133
          16    0.388119    0.398325  0.00137829
          17    0.395467    0.398157  0.00130743
          18     0.40263    0.398406  0.00125819
          19    0.401572    0.398572  0.00120296
          20    0.393985    0.398343  0.00116447
