#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.310995    0.310995           0
           2    0.311234    0.311115 8.42461e-05
           3    0.319978    0.314069  0.00241299
           4    0.315674     0.31447  0.00184282
           5     0.31191    0.313958  0.00154375
           6    0.313717    0.313918  0.00128698
           7    0.310723    0.313462  0.00118128
           8    0.309354    0.312948  0.00113979
           9    0.316138    0.313303  0.00106682
          10    0.314178     0.31339  0.00096373
          11    0.313974    0.313443 0.000877579
          12     0.31436     0.31352 0.000807764
          13    0.312395    0.313433 0.000750246
          14     0.31101     0.31326 0.000716342
          15    0.306483    0.312808 0.000798465
          16    0.318053    0.313136 0.000813074
          17    0.312882    0.313121 0.000765383
          18    0.314392    0.313192 0.000726113
          19    0.302429    0.312625 0.000881596
          20    0.314527     0.31272 0.000842629
