#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.320441    0.320441           0
           2    0.318488    0.319465 0.000690695
           3    0.320312    0.319747  0.00051498
           4     0.31856     0.31945 0.000463915
           5    0.316395    0.318839 0.000660581
           6    0.320986    0.319197 0.000640114
           7    0.316962    0.318878 0.000623227
           8    0.317287    0.318679 0.000576169
           9     0.32035    0.318865  0.00054125
          10    0.313907    0.318369 0.000677123
          11     0.32009    0.318526  0.00063339
          12    0.323484    0.318939 0.000702576
          13    0.319001    0.318944 0.000648548
          14    0.316669    0.318781 0.000622234
          15    0.319699    0.318842 0.000583754
          16    0.319249    0.318868 0.000547823
          17    0.323238    0.319125 0.000572758
          18    0.323678    0.319378 0.000594183
          19    0.328542     0.31986  0.00073297
          20    0.317095    0.319722 0.000709238
