#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.522799    0.522799           0
           2    0.515098    0.518949   0.0027228
           3    0.508982    0.515627  0.00326388
           4     0.53909    0.521493  0.00563907
           5    0.513619    0.519918  0.00472602
           6     0.52195    0.520257  0.00395047
           7    0.509913    0.518779  0.00365204
           8    0.528956    0.520051  0.00340992
           9    0.490736    0.516794  0.00431488
          10    0.519845    0.517099  0.00389417
          11    0.494523    0.515047  0.00404498
          12      0.5142    0.514976  0.00370851
          13    0.519953    0.515359  0.00344295
          14    0.506163    0.514702  0.00325908
          15    0.501291    0.513808  0.00316207
          16    0.528218    0.514709  0.00309004
          17    0.514425    0.514692  0.00290832
          18    0.518364    0.514896  0.00275389
          19    0.512678    0.514779  0.00261142
          20    0.502424    0.514161  0.00255287
