#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.435844    0.435844           0
           2    0.407756      0.4218  0.00993061
           3    0.377584    0.407061   0.0137349
           4    0.391698    0.403221   0.0108249
           5    0.378576    0.398292   0.0097175
           6    0.375762    0.394537  0.00879351
           7    0.332608     0.38569    0.011131
           8     0.42475    0.390572   0.0107573
           9    0.348434     0.38589   0.0105318
          10    0.349744    0.382276   0.0100798
          11    0.332574    0.377757   0.0101256
          12    0.391698    0.378919  0.00934823
          13    0.358882    0.377378  0.00875527
          14     0.39389    0.378557  0.00820896
          15    0.385256    0.379004  0.00767383
          16    0.406394    0.380716  0.00738269
          17    0.401074    0.381913  0.00704488
          18    0.442844    0.385298  0.00742233
          19    0.429624    0.387631  0.00738922
          20    0.420882    0.389294  0.00720437
