#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6848     -0.6848           0
           2      -0.684     -0.6844 0.000282843
           3     -0.6864   -0.685067 0.000576066
           4     -0.6856     -0.6852 0.000447214
           5     -0.4416    -0.63648    0.043578
           6       -0.36     -0.5904    0.055572
           7      -0.364   -0.558057   0.0562631
           8      -0.364     -0.5338   0.0542077
           9     -0.4432   -0.523733   0.0491104
          10      -0.604    -0.53176   0.0448506
          11     -0.7704   -0.553455     0.04572
          12     -0.7696   -0.571467   0.0453194
          13     -0.5992     -0.5736   0.0418835
          14     -0.2744   -0.552229   0.0440078
          15     -0.4392   -0.544693   0.0417141
          16     -0.5248    -0.54345   0.0391255
          17     -0.4456   -0.537694    0.037245
          18       -0.36   -0.527822   0.0364606
          19     -0.5192   -0.527368   0.0345445
          20     -0.6768    -0.53484   0.0336155
          21     -0.5968    -0.53779    0.032144
          22     -0.5136   -0.536691   0.0307017
          23     -0.4328   -0.532174   0.0296973
          24      -0.752   -0.541333    0.029839
          25     -0.6712   -0.546528   0.0290941
          26     -0.4384   -0.542369   0.0282708
          27     -0.4392   -0.538548   0.0274807
          28     -0.6816   -0.543657     0.02697
          29     -0.1992   -0.531779   0.0285359
          30     -0.3608    -0.52608   0.0281481
          31     -0.3648   -0.520877   0.0277167
          32     -0.4408   -0.518375   0.0269633
          33     -0.5976   -0.520776   0.0262529
          34      -0.444   -0.518518   0.0255777
          35     -0.2808   -0.511726   0.0257329
          36     -0.3632     -0.5076   0.0253467
          37     -0.3632   -0.503697   0.0249603
          38     -0.6072   -0.506421   0.0244516
          39     -0.3696   -0.502913    0.024075
          40     -0.3608    -0.49936   0.0237338
          41     -0.4432    -0.49799   0.0231944
          42     -0.5272   -0.498686   0.0226526
          43     -0.5256   -0.499312   0.0221344
          44     -0.5248   -0.499891    0.021639
          45     -0.4472    -0.49872   0.0211897
          46     -0.2864   -0.494104   0.0212258
          47     -0.6032   -0.496426   0.0209008
          48     -0.5248   -0.497017   0.0204737
          49     -0.5264   -0.497616   0.0200646
          50     -0.6008    -0.49968   0.0197692
          51     -0.3656   -0.497051   0.0195556
          52     -0.5184   -0.497462   0.0191838
          53     -0.6048   -0.499487   0.0189285
          54     -0.6808   -0.502844   0.0188734
          55     -0.4456   -0.501804   0.0185589
          56     -0.2848   -0.497929   0.0186277
          57     -0.4456   -0.497011   0.0183235
          58      -0.608   -0.498924   0.0181072
          59     -0.5288   -0.499431   0.0178074
          60     -0.4472    -0.49856   0.0175319
          61     -0.4408   -0.497613     0.01727
          62     -0.6048   -0.499342   0.0170778
          63     -0.2776   -0.495822   0.0171656
          64     -0.2824   -0.492487   0.0172182
          65     -0.5176   -0.492874   0.0169577
          66     -0.5152   -0.493212   0.0167041
          67     -0.4368    -0.49237    0.016476
          68     -0.5192   -0.492765   0.0162384
          69     -0.5976   -0.494284    0.016074
          70     -0.6768   -0.496891   0.0160545
          71     -0.6728   -0.499369   0.0160184
          72     -0.5984   -0.500744   0.0158548
          73     -0.5944   -0.502027   0.0156895
          74     -0.5968   -0.503308   0.0155296
          75     -0.4376   -0.502432   0.0153473
          76     -0.6008   -0.503726   0.0151998
          77     -0.4424    -0.50293   0.0150233
          78     -0.5224   -0.503179   0.0148327
          79     -0.4392    -0.50237   0.0146671
          80     -0.3568    -0.50055   0.0145962
          81     -0.6032   -0.501817   0.0144709
          82      -0.688   -0.504088   0.0144714
          83     -0.5296   -0.504395   0.0143003
          84     -0.6032   -0.505571   0.0141784
          85     -0.4432   -0.504838   0.0140306
          86       -0.36   -0.503153   0.0139681
          87     -0.4424   -0.502455    0.013825
          88     -0.4424   -0.501773   0.0136847
          89     -0.2832   -0.499317   0.0137496
          90     -0.4424   -0.498684   0.0136113
          91     -0.5176   -0.498892   0.0134634
          92      -0.516   -0.499078   0.0133183
          93     -0.3544   -0.497523   0.0132656
          94     -0.5912   -0.498519   0.0131619
          95     -0.4352   -0.497853   0.0130402
          96     -0.5952   -0.498867   0.0129437
          97     -0.5208   -0.499093   0.0128123
          98     -0.4408   -0.498498   0.0126953
          99       -0.36   -0.497099    0.012644
         100       -0.44   -0.496528   0.0125304
         101     -0.6784   -0.498329   0.0125351
         102     -0.5992   -0.499318   0.0124511
         103     -0.5224   -0.499542   0.0123322
         104     -0.5264     -0.4998   0.0122164
         105     -0.6064   -0.500815   0.0121421
         106     -0.5264   -0.501057     0.01203
