#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.294572    0.294572           0
           2    0.295981    0.295276 0.000497932
           3    0.301246    0.297266  0.00165817
           4    0.296554    0.297088  0.00125316
           5    0.301375    0.297945  0.00126222
           6    0.293155    0.297147  0.00127967
           7    0.293704    0.296655  0.00118763
           8    0.306944    0.297941  0.00158976
           9    0.298019     0.29795  0.00141314
          10    0.297844    0.297939  0.00127187
          11    0.300062    0.298132  0.00117079
          12      0.2929    0.297696  0.00115155
          13    0.296311     0.29759  0.00106789
          14    0.293023    0.297264  0.00104025
          15    0.304062    0.297717  0.00106507
          16    0.300736    0.297906  0.00101507
          17    0.296558    0.297826 0.000958457
          18    0.297752    0.297822 0.000905218
          19    0.298874    0.297878 0.000859267
          20    0.297156    0.297841  0.00081706
