sigma,mu,exp_H,error,acceptance
0.624391,0.80704,-0.447776,0.00220322,0.7833
0.624391,0.80704,-0.447776,0.00220322,0.78565
0.624391,0.80704,-0.447776,0.00220322,0.78524
0.624322,0.80703,-0.44919,0.00239973,0.78545
0.624322,0.80703,-0.44919,0.00239973,0.78525
0.624322,0.80703,-0.44919,0.00239973,0.7806
0.624322,0.80703,-0.44919,0.00239973,0.78366
0.624322,0.80703,-0.44919,0.00239973,0.78462
0.624322,0.80703,-0.44919,0.00239973,0.78617
0.624322,0.80703,-0.44919,0.00239973,0.78598
0.624322,0.80703,-0.44919,0.00239973,0.78326
0.624322,0.80703,-0.44919,0.00239973,0.78361
0.624322,0.80703,-0.44919,0.00239973,0.78253
0.624322,0.80703,-0.44919,0.00239973,0.78303
0.624322,0.80703,-0.44919,0.00239973,0.78561
0.624322,0.80703,-0.44919,0.00239973,0.78255
0.624322,0.80703,-0.44919,0.00239973,0.78525
0.624322,0.80703,-0.44919,0.00239973,0.78458
0.624322,0.80703,-0.44919,0.00239973,0.78206
0.624322,0.80703,-0.44919,0.00239973,0.7875
0.624322,0.80703,-0.44919,0.00239973,0.78394
0.624322,0.80703,-0.44919,0.00239973,0.78488
0.624322,0.80703,-0.44919,0.00239973,0.78268
0.624322,0.80703,-0.44919,0.00239973,0.78294
0.624322,0.80703,-0.44919,0.00239973,0.78443
0.624322,0.80703,-0.44919,0.00239973,0.78218
0.624322,0.80703,-0.44919,0.00239973,0.78804
0.624322,0.80703,-0.44919,0.00239973,0.78317
0.624322,0.80703,-0.44919,0.00239973,0.78162
0.624322,0.80703,-0.44919,0.00239973,0.78344
0.624322,0.80703,-0.44919,0.00239973,0.78219
0.624322,0.80703,-0.44919,0.00239973,0.78483
0.624322,0.80703,-0.44919,0.00239973,0.78735
0.624322,0.80703,-0.44919,0.00239973,0.78398
0.624322,0.80703,-0.44919,0.00239973,0.78504
0.624322,0.80703,-0.44919,0.00239973,0.78543
0.624322,0.80703,-0.44919,0.00239973,0.7824
0.624322,0.80703,-0.44919,0.00239973,0.78439
0.624235,0.807006,-0.452431,0.00185897,0.78592
0.624235,0.807006,-0.452431,0.00185897,0.78475
0.624235,0.807006,-0.452431,0.00185897,0.78527
0.624235,0.807006,-0.452431,0.00185897,0.78699
0.624235,0.807006,-0.452431,0.00185897,0.78358
0.624235,0.807006,-0.452431,0.00185897,0.78352
0.624235,0.807006,-0.452431,0.00185897,0.7874
0.624235,0.807006,-0.452431,0.00185897,0.78565
0.624235,0.807006,-0.452431,0.00185897,0.78468
0.624235,0.807006,-0.452431,0.00185897,0.78373
0.624235,0.807006,-0.452431,0.00185897,0.78337
0.624235,0.807006,-0.452431,0.00185897,0.78375
0.624235,0.807006,-0.452431,0.00185897,0.78495
0.624235,0.807006,-0.452431,0.00185897,0.78328
0.624235,0.807006,-0.452431,0.00185897,0.78557
0.624235,0.807006,-0.452431,0.00185897,0.78465
0.624235,0.807006,-0.452431,0.00185897,0.78363
0.624235,0.807006,-0.452431,0.00185897,0.78459
0.624235,0.807006,-0.452431,0.00185897,0.78292
0.624235,0.807006,-0.452431,0.00185897,0.78415
0.624235,0.807006,-0.452431,0.00185897,0.7848
0.624235,0.807006,-0.452431,0.00185897,0.78327
0.624235,0.807006,-0.452431,0.00185897,0.78491
0.624235,0.807006,-0.452431,0.00185897,0.78391
0.624235,0.807006,-0.452431,0.00185897,0.78599
0.624235,0.807006,-0.452431,0.00185897,0.78423
0.624235,0.807006,-0.452431,0.00185897,0.78353
0.624235,0.807006,-0.452431,0.00185897,0.78557
0.624235,0.807006,-0.452431,0.00185897,0.78672
0.624235,0.807006,-0.452431,0.00185897,0.78624
0.624235,0.807006,-0.452431,0.00185897,0.78081
0.624235,0.807006,-0.452431,0.00185897,0.7833
0.624235,0.807006,-0.452431,0.00185897,0.78432
0.624235,0.807006,-0.452431,0.00185897,0.78617
0.624235,0.807006,-0.452431,0.00185897,0.78466
0.624235,0.807006,-0.452431,0.00185897,0.78648
0.624235,0.807006,-0.452431,0.00185897,0.78426
0.624235,0.807006,-0.452431,0.00185897,0.78443
0.624235,0.807006,-0.452431,0.00185897,0.78816
0.624235,0.807006,-0.452431,0.00185897,0.7853
0.624235,0.807006,-0.452431,0.00185897,0.78488
0.624235,0.807006,-0.452431,0.00185897,0.7876
0.624235,0.807006,-0.452431,0.00185897,0.7849
0.624235,0.807006,-0.452431,0.00185897,0.78565
0.624235,0.807006,-0.452431,0.00185897,0.77952
0.624235,0.807006,-0.452431,0.00185897,0.78404
0.624235,0.807006,-0.452431,0.00185897,0.78484
0.624235,0.807006,-0.452431,0.00185897,0.78527
0.624235,0.807006,-0.452431,0.00185897,0.78411
0.624235,0.807006,-0.452431,0.00185897,0.78813
0.624235,0.807006,-0.452431,0.00185897,0.78513
0.624235,0.807006,-0.452431,0.00185897,0.78348
0.624235,0.807006,-0.452431,0.00185897,0.78421
0.624235,0.807006,-0.452431,0.00185897,0.78369
0.624235,0.807006,-0.452431,0.00185897,0.78413
0.624235,0.807006,-0.452431,0.00185897,0.78484
0.624235,0.807006,-0.452431,0.00185897,0.78436
0.624235,0.807006,-0.452431,0.00185897,0.78373
0.624235,0.807006,-0.452431,0.00185897,0.78441
0.624235,0.807006,-0.452431,0.00185897,0.78557
0.624235,0.807006,-0.452431,0.00185897,0.78276
0.624235,0.807006,-0.452431,0.00185897,0.7835
