sigma,mu,exp_H,error,acceptance
0.586607,0.786018,-0.438592,0.00215459,0.72051
0.586607,0.786018,-0.438592,0.00215459,0.58733
0.586607,0.786018,-0.438592,0.00215459,0.63003
0.586607,0.786018,-0.438592,0.00215459,0.83173
0.586607,0.786018,-0.438592,0.00215459,0.55484
0.573431,0.885781,-0.403189,0.00262884,0.70759
0.573431,0.885781,-0.403189,0.00262884,0.60271
0.623464,0.741503,-0.432673,0.00189265,0.80032
0.623464,0.741503,-0.432673,0.00189265,0.83483
0.623464,0.741503,-0.432673,0.00189265,0.81703
0.623464,0.741503,-0.432673,0.00189265,0.76685
0.623464,0.741503,-0.432673,0.00189265,0.6995
0.663782,0.733709,-0.418142,0.00317126,0.81513
0.663782,0.733709,-0.418142,0.00317126,0.817
0.663782,0.733709,-0.418142,0.00317126,0.80308
0.663782,0.733709,-0.418142,0.00317126,0.71815
0.663782,0.733709,-0.418142,0.00317126,0.83596
0.663782,0.733709,-0.418142,0.00317126,0.7498
0.663782,0.733709,-0.418142,0.00317126,0.75589
0.663782,0.733709,-0.418142,0.00317126,0.76418
0.663782,0.733709,-0.418142,0.00317126,0.74356
0.663782,0.733709,-0.418142,0.00317126,0.80201
0.663782,0.733709,-0.418142,0.00317126,0.83055
0.52735,0.595183,-0.253523,0.00450031,0.77142
0.583805,0.546898,-0.236827,0.00522777,0.74961
0.583805,0.546898,-0.236827,0.00522777,0.70894
0.654583,0.643075,-0.364066,0.00322008,0.78683
0.654583,0.643075,-0.364066,0.00322008,0.73405
0.54028,0.696364,-0.357812,0.0041495,0.75898
0.607881,0.714451,-0.417455,0.00265068,0.80133
0.607881,0.714451,-0.417455,0.00265068,0.75386
0.558159,0.825977,-0.41345,0.00230955,0.71833
0.558159,0.825977,-0.41345,0.00230955,0.80099
0.558159,0.825977,-0.41345,0.00230955,0.55004
0.558159,0.825977,-0.41345,0.00230955,0.83686
0.558159,0.825977,-0.41345,0.00230955,0.61182
0.558159,0.825977,-0.41345,0.00230955,0.80085
0.602474,0.633289,-0.34842,0.0032336,0.78817
0.619202,0.632811,-0.351422,0.00336536,0.78689
0.688331,0.644667,-0.362741,0.00367319,0.78562
0.614658,0.767375,-0.437733,0.00208139,0.79048
0.614658,0.767375,-0.437733,0.00208139,0.76512
0.614658,0.767375,-0.437733,0.00208139,0.78491
0.636214,0.788086,-0.447273,0.00214409,0.7968
0.675957,0.779734,-0.41481,0.00416729,0.81456
0.675957,0.779734,-0.41481,0.00416729,0.78184
0.675957,0.779734,-0.41481,0.00416729,0.81969
0.675957,0.779734,-0.41481,0.00416729,0.81983
0.675957,0.779734,-0.41481,0.00416729,0.78428
0.818235,0.678684,-0.295624,0.0111213,0.79512
0.729046,0.705852,-0.383103,0.00475545,0.8072
0.63956,0.653244,-0.374797,0.00317344,0.79451
0.63956,0.653244,-0.374797,0.00317344,0.66497
0.673993,0.8193,-0.423376,0.00423498,0.81141
0.673993,0.8193,-0.423376,0.00423498,0.79142
0.673993,0.8193,-0.423376,0.00423498,0.83883
0.673993,0.8193,-0.423376,0.00423498,0.73646
0.673993,0.8193,-0.423376,0.00423498,0.77753
0.673993,0.8193,-0.423376,0.00423498,0.76826
0.673993,0.8193,-0.423376,0.00423498,0.76344
0.673993,0.8193,-0.423376,0.00423498,0.84364
0.648816,0.748799,-0.426732,0.00297,0.81154
0.591601,0.839289,-0.435194,0.00250634,0.74279
0.591601,0.839289,-0.435194,0.00250634,0.80748
0.591601,0.839289,-0.435194,0.00250634,0.82917
0.591601,0.839289,-0.435194,0.00250634,0.66206
0.657921,0.787419,-0.436858,0.00370153,0.81097
0.645425,0.820298,-0.440659,0.00365129,0.79542
0.645425,0.820298,-0.440659,0.00365129,0.80282
0.645425,0.820298,-0.440659,0.00365129,0.82259
0.565527,0.809076,-0.426906,0.00223502,0.7318
0.565527,0.809076,-0.426906,0.00223502,0.52329
0.565527,0.809076,-0.426906,0.00223502,0.53423
0.565527,0.809076,-0.426906,0.00223502,0.63617
0.565527,0.809076,-0.426906,0.00223502,0.83337
0.565527,0.809076,-0.426906,0.00223502,0.49418
0.629215,0.743584,-0.42899,0.00311163,0.80277
0.629215,0.743584,-0.42899,0.00311163,0.76978
0.629215,0.743584,-0.42899,0.00311163,0.76254
0.629215,0.743584,-0.42899,0.00311163,0.53596
0.629215,0.743584,-0.42899,0.00311163,0.77191
0.705518,0.712896,-0.392674,0.00603377,0.80875
0.705518,0.712896,-0.392674,0.00603377,0.76349
0.705518,0.712896,-0.392674,0.00603377,0.81773
0.647368,0.89928,-0.38039,0.00711799,0.76691
0.684332,0.768259,-0.422138,0.00401597,0.82219
0.684332,0.768259,-0.422138,0.00401597,0.80052
0.684332,0.768259,-0.422138,0.00401597,0.78727
0.684332,0.768259,-0.422138,0.00401597,0.7699
0.684332,0.768259,-0.422138,0.00401597,0.75602
0.684332,0.768259,-0.422138,0.00401597,0.82138
0.684332,0.768259,-0.422138,0.00401597,0.82566
0.679303,0.758122,-0.424051,0.00397247,0.81604
0.679303,0.758122,-0.424051,0.00397247,0.68801
0.679303,0.758122,-0.424051,0.00397247,0.77196
0.679303,0.758122,-0.424051,0.00397247,0.83006
0.679303,0.758122,-0.424051,0.00397247,0.82113
0.679303,0.758122,-0.424051,0.00397247,0.83005
0.679303,0.758122,-0.424051,0.00397247,0.6117
0.679303,0.758122,-0.424051,0.00397247,0.80789
