sigma,mu,exp_H,error,acceptance
0.550038,1.16768,0.13077,0.0113592,0.37443
0.550038,1.16768,0.13077,0.0113592,0.36298
0.513988,0.970374,-0.205933,0.00490333,0.606
0.513988,0.970374,-0.205933,0.00490333,0.37266
0.513988,0.970374,-0.205933,0.00490333,0.05201
0.513988,0.970374,-0.205933,0.00490333,0.7078
0.513988,0.970374,-0.205933,0.00490333,0.28403
0.955441,1.05153,0.731254,0.0474809,0.8694
0.630897,0.63917,-0.359225,0.00318245,0.78736
1.08676,0.211431,-0.175131,0.0203202,0.77416
1.08676,0.211431,-0.175131,0.0203202,0.84465
1.06312,0.124363,-0.239396,0.0113703,0.76897
1.12011,0.303278,-0.123621,0.0240152,0.78645
1.50399,0.403415,1.40027,0.132676,0.84104
1.50399,0.403415,1.40027,0.132676,0.84837
1.50399,0.403415,1.40027,0.132676,0.86966
1.50399,0.403415,1.40027,0.132676,0.87585
1.59069,0.041981,1.54238,0.136427,0.84235
1.36625,0.42904,0.714291,0.0775713,0.82497
0.933815,0.39777,-0.258597,0.0138059,0.75738
0.493903,0.350619,0.237054,0.00832099,0.63795
0.413267,0.0692007,1.20836,0.014936,0.48752
0.849432,0.162839,-0.175898,0.00538653,0.71856
0.412989,0.524848,0.10282,0.00837785,0.71637
0.412989,0.524848,0.10282,0.00837785,0.1594
0.412989,0.524848,0.10282,0.00837785,0.21663
0.412989,0.524848,0.10282,0.00837785,0.60786
0.412989,0.524848,0.10282,0.00837785,0.61539
0.412989,0.524848,0.10282,0.00837785,0.105
0.412989,0.524848,0.10282,0.00837785,0.28817
0.412989,0.524848,0.10282,0.00837785,0.56712
0.536266,0.0859063,0.537504,0.010345,0.58064
0.968404,0.474732,-0.244429,0.0107403,0.77666
0.622949,0.922005,-0.378638,0.00564662,0.74222
0.8881,0.605038,-0.290672,0.00915729,0.78459
0.515232,0.618603,-0.262433,0.00507588,0.76831
0.515232,0.618603,-0.262433,0.00507588,0.07049
0.557094,0.745222,-0.408217,0.0030978,0.75292
0.557094,0.745222,-0.408217,0.0030978,0.28765
0.557094,0.745222,-0.408217,0.0030978,0.47373
0.829472,0.648003,-0.297146,0.0098645,0.78658
0.422417,0.685271,0.0402273,0.0096919,0.62265
0.885712,0.70318,-0.243489,0.0140853,0.80312
0.473752,1.20069,0.292908,0.00890193,0.53647
0.473752,1.20069,0.292908,0.00890193,0.79217
0.473752,1.20069,0.292908,0.00890193,0.20496
0.473752,1.20069,0.292908,0.00890193,0.43173
0.937655,0.933791,0.246243,0.0329912,0.85132
1.05022,0.515394,-0.127474,0.0194547,0.79043
1.05022,0.515394,-0.127474,0.0194547,0.85884
1.05022,0.515394,-0.127474,0.0194547,0.84071
0.922795,0.206917,-0.226384,0.0100269,0.73972
1.14735,0.47186,0.0432807,0.0341007,0.79979
1.14735,0.47186,0.0432807,0.0341007,0.82961
1.4454,0.317751,1.12237,0.0937163,0.83076
1.1219,0.191301,-0.170865,0.0175077,0.78232
0.728316,0.100516,0.0159344,0.00633484,0.67761
0.447445,0.504866,-0.00143258,0.00760363,0.73279
0.563266,0.933897,-0.354704,0.00399769,0.68035
0.563266,0.933897,-0.354704,0.00399769,0.28038
0.563266,0.933897,-0.354704,0.00399769,0.489
0.563266,0.933897,-0.354704,0.00399769,0.65224
0.563266,0.933897,-0.354704,0.00399769,0.12452
0.563266,0.933897,-0.354704,0.00399769,0.38994
0.563266,0.933897,-0.354704,0.00399769,0.71964
0.527502,0.920615,-0.305453,0.0044481,0.64289
0.527502,0.920615,-0.305453,0.0044481,0.35503
0.527502,0.920615,-0.305453,0.0044481,0.43063
0.527502,0.920615,-0.305453,0.0044481,0.45834
0.835252,0.736229,-0.278553,0.0144533,0.80917
0.862825,0.418286,-0.256138,0.0065255,0.7462
0.767351,0.701248,-0.354063,0.00659363,0.80178
0.697114,0.915069,-0.318894,0.0125552,0.80144
0.697114,0.915069,-0.318894,0.0125552,0.8192
0.697114,0.915069,-0.318894,0.0125552,0.76885
0.697114,0.915069,-0.318894,0.0125552,0.29501
0.969605,0.669184,-0.139669,0.0227489,0.80331
0.552169,0.705647,-0.380088,0.00388974,0.76995
0.552169,0.705647,-0.380088,0.00388974,0.18131
0.423708,0.487056,0.0982344,0.00760636,0.7248
0.423708,0.487056,0.0982344,0.00760636,0.60112
0.423708,0.487056,0.0982344,0.00760636,0.45999
0.802269,0.164481,-0.12886,0.00564018,0.70581
0.802269,0.164481,-0.12886,0.00564018,0.50395
0.40077,0.172812,1.08423,0.0129257,0.50834
0.472077,0.64378,-0.182331,0.00660166,0.71877
0.847313,0.998072,0.215778,0.0292815,0.84735
0.651766,0.830297,-0.428368,0.00420745,0.79615
0.752889,0.376658,-0.179921,0.00618702,0.71572
0.941833,0.383244,-0.259065,0.00868516,0.7591
1.16122,0.177375,-0.103168,0.0185673,0.78901
1.16122,0.177375,-0.103168,0.0185673,0.84385
0.914604,0.502752,-0.260194,0.0105128,0.77173
0.423337,0.106616,1.10756,0.0133224,0.50349
0.817884,0.288378,-0.191264,0.00591407,0.72139
0.371453,0.136488,1.39029,0.0149477,0.46909
0.53244,0.116953,0.524136,0.0087561,0.58366
0.405875,0.0503665,1.3138,0.0149832,0.47918
0.838277,0.168389,-0.168548,0.00558914,0.7155
0.838277,0.168389,-0.168548,0.00558914,0.65079
